s,x,y,kappa,altitude (m),altitude_smooth,gradient_rad,gradient_deg
26.99629804,-9.105549928,25.81927281,8.01e-06,11.763,10.649285372949487,-0.002748015363892896,-0.15744968238817006
27.99616093,-9.590428062,26.69369776,8.16e-06,11.753,10.646489716955312,-0.0028438349414825455,-0.1629397397787833
28.99602382,-10.07531659,27.56811695,8.27e-06,11.743,10.643598467572177,-0.0029392202531916974,-0.1684049155672575
29.99588671,-10.56021567,28.44253029,8.33e-06,11.731,10.640612065516189,-0.0030341582503451646,-0.1738444621195762
30.9957496,-11.04512542,29.31693771,8.34e-06,11.719,10.637530964478971,-0.0031286340038913165,-0.17925752406408882
31.9956125,-11.53004597,30.19133913,8.31e-06,11.705,10.634355634997744,-0.003222623996142773,-0.18464275393656457
32.99547539,-12.01497745,31.0657345,8.23e-06,11.69,10.631086577853422,-0.003316116438957771,-0.18999947632623218
33.99533828,-12.49991993,31.94012377,8.11e-06,11.675,10.627724287157772,-0.0034091070625341113,-0.19532744659144619
34.99520117,-12.98487347,32.81450691,7.93e-06,11.659,10.624269272163405,-0.003501580764255876,-0.20062579941605496
35.99506406,-13.46983812,33.68888388,7.72e-06,11.641,10.620722057214442,-0.0035935244826277237,-0.20589378643150127
36.99492695,-13.95481394,34.56325465,7.45e-06,11.623,10.617083177682058,-0.0036849252872569256,-0.21113066678085435
37.99478984,-14.43980065,35.43761939,7.15e-06,11.603,10.613353183766932,-0.0037757683738467726,-0.2163355922403941
38.99465273,-14.92479715,36.31197869,6.82e-06,11.583,10.609532640444307,-0.0038660410008231724,-0.2215078327717006
39.99451562,-15.40980221,37.18633325,6.45e-06,11.561,10.605622123394165,-0.003955729250705875,-0.22664659096189418
40.99437851,-15.8948146,38.06068374,6.07e-06,11.539,10.601622225422746,-0.004044819343005669,-0.2317510772471033
41.9942414,-16.37983311,38.93503084,5.66e-06,11.516,10.597533549767258,-0.004133298277813696,-0.23682054678741643
42.99410429,-16.8648569,39.809375,5.25e-06,11.491,10.593356715230367,-0.004221152498780191,-0.24185422286120634
43.99396718,-17.34988546,40.68371652,4.83e-06,11.452,10.589092352158628,-0.004308370544356782,-0.24685144877012463
44.99383007,-17.83491829,41.55805568,4.41e-06,11.413,10.584741102275126,-0.00439493911432157,-0.25181146246759
45.99369296,-18.31995488,42.43239274,4e-06,11.374,10.58030362252391,-0.004480844999111454,-0.2567335071013874
46.99355585,-18.8049946,43.30672807,3.61e-06,11.334,10.575780581044441,-0.004566076418536132,-0.2616169077163308
47.99341874,-19.29003624,44.18106234,3.23e-06,11.295,10.571172658338904,-0.0046506210686265825,-0.266460959346924
48.99328163,-19.77507839,45.05539632,2.88e-06,11.256,10.5664805471525,-0.004734466765707482,-0.2712649639199919
49.99314452,-20.26011967,45.92973079,2.56e-06,11.217,10.561704952352763,-0.004817601447348896,-0.27602823030920864
50.99300741,-20.74515869,46.80406651,2.28e-06,11.178,10.556846590807947,-0.004900013148785241,-0.2807500729840034
51.99287031,-21.23019474,47.67840387,2.04e-06,11.139,10.5519061912645,-0.004981690101389482,-0.2854298176517165
52.9927332,-21.71522812,48.55274272,1.84e-06,11.099,10.546884494223706,-0.005062621255914226,-0.2900668312371054
53.99259609,-22.20025919,49.42708285,1.68e-06,11.06,10.541782250531872,-0.00514279432482458,-0.29466040971628016
54.99245898,-22.68528833,50.30142405,1.56e-06,11.021,10.536600225163697,-0.0052221972470984914,-0.29920986204358063
55.99232187,-23.17031588,51.17576613,1.49e-06,10.982,10.531339193136361,-0.0053008193737131585,-0.30371457807494423
56.99218476,-23.65534175,52.05010914,1.46e-06,10.943,10.525999940722086,-0.005378649512526219,-0.3081739165478499
57.99204765,-24.14036566,52.92445324,1.46e-06,10.903,10.520583265321845,-0.005455676571741719,-0.31258724194920234
58.99191054,-24.62538731,53.7987986,1.51e-06,10.864,10.515089975391135,-0.005531889586495328,-0.31695392603855244
59.99177343,-25.11040642,54.67314536,1.59e-06,10.825,10.509520890260514,-0.005607277771663275,-0.3212733508738266
60.99163632,-25.5954231,55.54749347,1.7e-06,10.786,10.503876839955767,-0.0056818298003705765,-0.3255448674728931
61.99149921,-26.08043854,56.42184227,1.83e-06,10.747,10.498158666461268,-0.005755536401435238,-0.32976794463615267
62.9913621,-26.56545411,57.296191,1.98e-06,10.708,10.492367218345802,-0.005828386477257564,-0.33394194651798
63.99122499,-27.05047117,58.1705389,2.14e-06,10.668,10.486503359789326,-0.005900369084410892,-0.3380662461062139
64.99108788,-27.53549108,59.04488522,2.31e-06,10.629,10.48056796124803,-0.005971475361674318,-0.3421403356902952
65.99095077,-28.0205145,59.91922959,2.48e-06,10.59,10.474561904625416,-0.006041693256754008,-0.3461635247246539
66.99081366,-28.5055415,60.79357198,2.64e-06,10.551,10.468486084482835,-0.006110979335528961,-0.3501333246174697
67.99067655,-28.99057214,61.66791235,2.8e-06,10.512,10.462341469586478,-0.006179322388767548,-0.3540490931270786
68.99053944,-29.47560644,62.54225068,2.94e-06,10.473,10.456128976917316,-0.006246744074452939,-0.35791207116450907
69.99040233,-29.96064459,63.41658688,3.06e-06,10.433,10.449849531933298,-0.006313235334262791,-0.3617217397261215
70.99026522,-30.44568735,64.29092053,3.16e-06,10.394,10.443504069733681,-0.0063787866144668325,-0.3654775514234925
71.99012811,-30.93073566,65.16525109,3.22e-06,10.355,10.437093534885518,-0.006443388423748704,-0.3691789624442528
72.98999101,-31.41579048,66.03957805,3.26e-06,10.304,10.430618881408016,-0.00650703146134668,-0.37282543989400924
73.9898539,-31.90085274,66.91390087,3.26e-06,10.25,10.42408107259986,-0.006569707178801786,-0.3764164939821412
74.98971679,-32.3859227,67.78821943,3.22e-06,10.194,10.417481079581187,-0.0066314051002605385,-0.3799515244864574
75.98957968,-32.87099948,68.6625342,3.15e-06,10.137,10.41081988647343,-0.006692112905473962,-0.38342982550868887
76.98944257,-33.35608211,69.53684572,3.04e-06,10.079,10.404098489103859,-0.006751818865594837,-0.38685072503539136
77.98930546,-33.84116962,70.41115454,2.9e-06,10.021,10.397317895053364,-0.006810517277490895,-0.39021389630115605
78.98916835,-34.32626111,71.28546114,2.72e-06,9.984,10.390479111558417,-0.006868204045764146,-0.3935191046569625
79.98903124,-34.81135639,72.15976565,2.51e-06,9.96,10.38358315439397,-0.0069248706919135174,-0.3967658643204827
80.98889413,-35.29645563,73.03406796,2.28e-06,9.936,10.376631047756005,-0.006980508854695735,-0.39995369622776566
81.98875702,-35.78155905,73.90836795,2.02e-06,9.914,10.36962382414454,-0.007035110289581244,-0.4030821280020637
82.98861991,-36.26666682,74.78266553,1.73e-06,9.893,10.362562524247256,-0.007088666198900245,-0.4061506555740278
83.9884828,-36.75177872,75.65696081,1.42e-06,9.873,10.355448198162089,-0.007141169211793583,-0.409158856624537
84.98834569,-37.23689325,76.53125464,1.1e-06,9.854,10.348281901321299,-0.007192612098678679,-0.4121063169290219
85.98820858,-37.72200868,77.40554796,7.67e-07,9.835,10.341064698284892,-0.007242986433213547,-0.41499255369364996
86.98807147,-38.20712331,78.27984173,4.3e-07,9.818,10.333797661340533,-0.0072922851889664795,-0.41781716433353927
87.98793436,-38.69223547,79.15413687,9.32e-08,9.802,10.326481869104061,-0.007340500141702319,-0.4205796776347256
88.98779725,-39.17734464,80.02843367,-2.39e-07,9.787,10.319118410314385,-0.007387623206433045,-0.423279630361518
89.98766014,-39.66245145,80.90273178,-5.63e-07,9.772,10.311708379760125,-0.0074336470526428985,-0.42591660250630176
90.98752303,-40.14755656,81.77703083,-8.77e-07,9.759,10.30425288084415,-0.007478565103832236,-0.42849021726340336
91.98738592,-40.63266065,82.65133045,-1.18e-06,9.747,10.296753021511119,-0.0075223709214140635,-0.4310001057289621
92.98724881,-41.11776412,83.52563041,-1.46e-06,9.735,10.289209918044119,-0.007565056829018927,-0.4334458280794062
93.98711171,-41.6028659,84.39993131,-1.73e-06,9.725,10.281624693667718,-0.007606615348192552,-0.4358269558308684
94.9869746,-42.08796445,85.274234,-1.98e-06,9.716,10.27399847977563,-0.007647040347506226,-0.43814313767836116
95.98683749,-42.57305823,86.14853934,-2.2e-06,9.707,10.26633241185954,-0.0076863244693120385,-0.44039395205971205
96.98670038,-43.05814569,87.02284818,-2.39e-06,9.7,10.258627635878689,-0.007724457364574746,-0.4425788060188796
97.98656327,-43.5432264,87.89716077,-2.56e-06,9.693,10.250885308101177,-0.007761435310538704,-0.4446974862576772
98.98642616,-44.02830178,88.77147632,-2.69e-06,9.688,10.243106581935018,-0.007797255255773169,-0.4467498179420018
99.98628905,-44.51337343,89.64579394,-2.8e-06,9.683,10.235292619754476,-0.007831911714267037,-0.4487354867465707
100.9861519,-44.99844297,90.52011272,-2.89e-06,9.68,10.227444586255727,-0.007865397492101899,-0.45065408049022104
101.9860148,-45.48351184,91.39443188,-2.95e-06,9.677,10.219563657499519,-0.007897719307350086,-0.45250598409014375
102.9858777,-45.96857969,92.26875161,-2.98e-06,9.676,10.21165098482442,-0.007928878803075702,-0.45429129168697746
103.9857406,-46.45364509,93.14307269,-2.99e-06,9.675,10.203707741718627,-0.007958856702519758,-0.4560088988037895
104.9856035,-46.93870659,94.01739594,-2.97e-06,9.676,10.195735117681423,-0.007987642196001827,-0.4576581860915134
105.9854664,-47.42376274,94.89172216,-2.93e-06,9.677,10.187734307822048,-0.008015229732139032,-0.45923883547933986
106.9853293,-47.90881279,95.76605176,-2.87e-06,9.679,10.179706512744929,-0.008041613205211798,-0.4607504971353064
107.9851922,-48.39385809,96.64038399,-2.78e-06,9.683,10.171652939772951,-0.008066787936065918,-0.46219290296362525
108.9850551,-48.87890042,97.51471787,-2.67e-06,9.687,10.163574798871162,-0.008090760318099485,-0.46356641927902387
109.984918,-49.36394154,98.38905242,-2.55e-06,9.693,10.155473284579443,-0.008113549001526046,-0.4648721146600256
110.9847808,-49.84898318,99.26338669,-2.42e-06,9.699,10.147349570379186,-0.008135137157701937,-0.4661090248963734
111.9846437,-50.33402549,100.1377206,-2.27e-06,9.706,10.13920488284716,-0.008155493908586872,-0.4672753808066794
112.9845066,-50.81906703,101.0120549,-2.12e-06,9.714,10.131040457212487,-0.008174613455317996,-0.46837085014057595
113.9843695,-51.30410629,101.8863905,-1.95e-06,9.728,10.122857533280486,-0.008192492185348127,-0.46939522591435623
114.9842324,-51.78914173,102.7607282,-1.77e-06,9.753,10.114657352693625,-0.008209126340945748,-0.4703482928258638
115.9840953,-52.27417219,103.6350687,-1.59e-06,9.776,10.106441162774317,-0.008224509659381618,-0.471229692047145
116.9839582,-52.75919857,104.5094114,-1.39e-06,9.799,10.098210217691637,-0.008238638620116622,-0.4720392218661668
117.9838211,-53.24422254,105.3837555,-1.2e-06,9.82,10.089965771810473,-0.008251510465704614,-0.4727767242929028
118.983684,-53.72924573,106.2581,-1.01e-06,9.841,10.081709084816149,-0.008263118625601721,-0.4734418228629201
119.9835469,-54.21426981,107.132444,-8.17e-07,9.86,10.073441424215329,-0.008273459662255381,-0.47403432061896483
120.9834097,-54.69929547,108.0067871,-6.34e-07,9.879,10.065164057396782,-0.008282530332354918,-0.4745540317330238
121.9832726,-55.18432173,108.8811299,-4.58e-07,9.897,10.056878256700822,-0.00829032705860219,-0.4750007512410113
122.9831355,-55.66934739,109.755473,-2.91e-07,9.913,10.048585296668746,-0.008296847195735849,-0.4753743275806166
123.9829984,-56.15437128,110.6298171,-1.33e-07,9.929,10.040286456589465,-0.008302086342557401,-0.4756745085817409
124.9828613,-56.63939235,111.5041628,1.42e-08,9.944,10.031983018978629,-0.008306042650733054,-0.4759011883426589
125.9827242,-57.12441122,112.3785097,1.48e-07,9.957,10.023676266822232,-0.008308712399239747,-0.47605415366445375
126.9825871,-57.60942956,113.2528569,2.66e-07,9.97,10.015367490077969,-0.008310090664734399,-0.47613312246034584
127.98245,-58.09444907,114.1272034,3.65e-07,9.982,10.007057981578193,-0.008310175952939612,-0.4761380091145468
128.9823129,-58.57947145,115.0015484,4.4e-07,9.992,9.998749034269126,-0.008308965570734166,-0.476068659322577
129.9821758,-59.06449783,115.8758911,4.9e-07,10.004,9.99044194636901,-0.008306455654782207,-0.47592485173159715
130.9820387,-59.54952755,116.750232,5.14e-07,10.021,9.982138018550057,-0.008302645550038736,-0.4757065488102935
131.9819015,-60.03455954,117.6245716,5.12e-07,10.039,9.973838551170465,-0.00829753350261023,-0.47541365006796943
132.9817644,-60.51959274,118.4989106,4.85e-07,10.056,9.965544846748422,-0.008291116143383804,-0.47504596246867586
133.9816273,-61.00462612,119.3732494,4.33e-07,10.073,9.957258212380765,-0.008283391727297522,-0.47460338602772895
134.9814902,-61.48965971,120.2475881,3.58e-07,10.091,9.948979955733767,-0.008274353324616934,-0.47408552370059154
135.9813531,-61.97469468,121.1219261,2.58e-07,10.108,9.940711396932008,-0.008263999097405371,-0.47349227018124945
136.981216,-62.45973228,121.9962626,1.32e-07,10.126,9.932453847316204,-0.008252332071164083,-0.4728237988181553
137.9810789,-62.94477376,122.870597,-1.91e-08,10.143,9.924208620959002,-0.008239350211106075,-0.472079993026602
138.9809418,-63.42982007,123.7449286,-1.95e-07,10.16,9.9159770332689,-0.008225051646661298,-0.47126074563082043
139.9808047,-63.91487025,124.6192582,-3.93e-07,10.178,9.907760402057747,-0.008209436681260928,-0.47036607401613645
140.9806676,-64.39992264,125.4935865,-6.09e-07,10.195,9.89956004212537,-0.008192504217952779,-0.46939591533181935
141.9805304,-64.88497556,126.3679145,-8.4e-07,10.213,9.891377274294628,-0.008174252077193701,-0.46835014469924546
142.9803933,-65.37002735,127.2422431,-1.08e-06,10.23,9.88321341608159,-0.008154681033409945,-0.46722880648977055
143.9802562,-65.85507705,128.1165729,-1.33e-06,10.247,9.875069786763504,-0.008133790257795535,-0.46603185321631
144.9801191,-66.34012514,128.9909036,-1.58e-06,10.265,9.866947707144499,-0.008111611365413069,-0.46476109628851986
145.979982,-66.82517225,129.8652348,-1.83e-06,10.282,9.858848432456105,-0.008088146340953579,-0.46341664942081984
146.9798449,-67.31021903,130.7395662,-2.08e-06,10.299,9.850773279530612,-0.008063360550715794,-0.46199652824829823
147.9797078,-67.795266,131.6138975,-2.32e-06,10.317,9.842723572859079,-0.008037251729164866,-0.4605006029653698
148.9795707,-68.28031232,132.4882292,-2.55e-06,10.334,9.834700633801425,-0.008009820452983086,-0.45892890661349606
149.9794336,-68.76535617,133.3625623,-2.77e-06,10.342,9.826705785692164,-0.00798106811055128,-0.45728151874103873
150.9792965,-69.25039575,134.2368977,-2.96e-06,10.349,9.818740347111248,-0.007950996985255636,-0.4555585701763892
151.9791594,-69.73542921,135.1112365,-3.14e-06,10.354,9.810805636823206,-0.007919610066523076,-0.45376023220109335
152.9790222,-70.22045527,135.9855794,-3.28e-06,10.359,9.802902968217877,-0.007886909390949636,-0.4518866215035088
153.9788851,-70.70547444,136.8599261,-3.4e-06,10.362,9.79503365439587,-0.007852897261985568,-0.44993787006161295
154.978748,-71.19048768,137.7342761,-3.5e-06,10.365,9.787199004146347,-0.00781757489963803,-0.4479140477766672
155.9786109,-71.67549591,138.6086289,-3.57e-06,10.367,9.779400329700177,-0.007780936567907714,-0.4458148260001199
156.9784738,-72.16050005,139.482984,-3.61e-06,10.367,9.771638950524764,-0.007742977756828934,-0.44363994632997134
157.9783367,-72.64550021,140.3573413,-3.61e-06,10.367,9.763916187865895,-0.007703702090608815,-0.441389616417994
158.9781996,-73.13049549,141.2317012,-3.55e-06,10.365,9.756233353938674,-0.007663116779675216,-0.43906424939127264
159.9780625,-73.61548496,142.1060645,-3.45e-06,10.363,9.748591755564613,-0.007621226739185341,-0.4366641268675706
160.9779254,-74.10046765,142.9804314,-3.3e-06,10.36,9.740992695124644,-0.007578037246255589,-0.43418955120338576
161.9777883,-74.58544288,143.8548025,-3.14e-06,10.355,9.733437468882173,-0.007533552905997386,-0.43164078625216684
162.9776511,-75.07041155,144.7291773,-3e-06,10.35,9.725927370757221,-0.0074877747560156555,-0.4290178914642968
163.977514,-75.55537529,145.6035547,-2.9e-06,10.344,9.718463693421965,-0.007440704117280401,-0.4263209425257817
164.9773769,-76.04033568,146.4779341,-2.85e-06,10.337,9.711047728163486,-0.007392343187428593,-0.42355006535194484
165.9772398,-76.52529433,147.3523144,-2.77e-06,10.328,9.70368076474702,-0.007342696525668278,-0.4207055211661653
166.9771027,-77.0102522,148.2266951,-2.57e-06,10.319,9.6963640845881,-0.007291759968008151,-0.41778707138931526
167.9769656,-77.49520889,149.1010765,-2.13e-06,10.309,9.689098985774091,-0.007239534598524709,-0.4147947781344027
168.9768285,-77.98016383,149.9754588,-1.39e-06,10.298,9.681886747547319,-0.007186039003639667,-0.4117297063249481
169.9766914,-78.46511645,150.8498425,-4.02e-07,10.286,9.674728630820185,-0.007131285885700187,-0.4085925837518339
170.9765543,-78.95006629,151.7242277,6e-07,10.272,9.667625889427242,-0.007075279110956233,-0.4053836319348655
171.9764172,-79.43501427,152.5986139,1.23e-06,10.258,9.660579776543809,-0.007018020086994885,-0.40210293152284177
172.9762801,-79.91996234,153.4730001,9.78e-07,10.243,9.653591543184229,-0.006959514024958147,-0.3987507810922061
173.9761429,-80.40491247,154.3473851,-6.91e-07,10.227,9.646662432793113,-0.006899767928606499,-0.39532758192887474
174.9760058,-80.88986664,155.2217679,-4.24e-06,10.21,9.63979368097532,-0.006838789165251427,-0.3918337561487021
175.9758687,-81.37482593,156.0961478,-9.98e-06,10.192,9.632986516454787,-0.00677658744720373,-0.3882698602261063
176.9757316,-81.859788,156.9705262,-1.8e-05,10.173,9.626242156782236,-0.0067131725103426396,-0.38463645198587726
177.9755945,-82.34474964,157.8449049,-2.83e-05,10.153,9.6195618105164,-0.006648553489987982,-0.3809340548432854
178.9754574,-82.82970768,158.7192855,-4.07e-05,10.132,9.61294667693385,-0.0065827378060811705,-0.377163093929658
179.9753203,-83.31465908,159.5936698,-5.48e-05,10.11,9.606397949749672,-0.006515736925122277,-0.37332422622705497
180.9751832,-83.79960639,160.4680563,-7.03e-05,10.087,9.599916805304497,-0.006447560396425411,-0.369417998870872
181.9750461,-84.2845593,161.3424398,-8.69e-05,10.063,9.59350441821157,-0.006378210843195736,-0.3654445621596938
182.974909,-84.76952798,162.2168145,-0.000104269,10.038,9.587161959560651,-0.006307695621555897,-0.3614043375683014
183.9747718,-85.25452258,163.091175,-0.000122097,10.012,9.580890589880026,-0.006236025475097552,-0.35729794065915377
184.9746347,-85.7395493,163.9655177,-0.000140103,9.969,9.574691457500807,-0.0061632114496227184,-0.3531260043100878
185.9744976,-86.22458533,164.8398552,-0.000158022,9.912,9.568565700878608,-0.006089264913223025,-0.3488891798647748
186.9743605,-86.70959486,165.7142074,-0.000175616,9.856,9.562514446846038,-0.006014209376298781,-0.3445888143699273
187.9742234,-87.19454206,166.588594,-0.000192666,9.811,9.556538786214507,-0.0059380808385649025,-0.3402269704572736
188.9740863,-87.67939129,167.4630345,-0.000208974,9.772,9.550639773820173,-0.005860878516288272,-0.33580360322221386
189.9739492,-88.16415408,168.3375227,-0.000224358,9.732,9.54481850203766,-0.00578259009779427,-0.3313180072577536
190.9738121,-88.64894808,169.2119937,-0.000238653,9.693,9.539076050319897,-0.005703227323154476,-0.3267708552204456
191.973675,-89.1339055,170.0863746,-0.000251711,9.654,9.5334134875598,-0.005622801577631001,-0.3221627994377573
192.9735379,-89.61915852,170.9605925,-0.000263397,9.615,9.527831870438298,-0.00554132525590222,-0.3174945500724481
193.9734008,-90.10481792,171.8345862,-0.000273595,9.576,9.522332243057862,-0.005458811339892299,-0.31276685093398265
194.9732636,-90.59066328,172.7084775,-0.000282206,9.537,9.516915636680677,-0.005375271581033451,-0.3079803753298301
195.9731265,-91.0762136,173.5825314,-0.000289147,9.498,9.511583070805361,-0.005290719945213798,-0.30313592344643675
196.9729894,-91.56098086,174.457017,-0.000294354,9.458,9.506335548787197,-0.005205171285784508,-0.2982343463181364
197.9728523,-92.04447704,175.3322035,-0.000297778,9.419,9.501174061485022,-0.005118639272954209,-0.29327642719018837
198.9727152,-92.52634153,176.2082896,-0.000299391,9.38,9.496099584376335,-0.005031137516695266,-0.28826294585656853
199.9725781,-93.00676598,177.0851688,-0.000299181,9.34,9.491113081100394,-0.004942680608409451,-0.2831947383430155
200.972441,-93.48609173,177.9626522,-0.000297152,9.301,9.486215497952696,-0.004853284093639525,-0.2780726953435198
201.9723039,-93.96466012,178.8405506,-0.000293327,9.261,9.481407767482656,-0.004762962542860262,-0.27289765168479146
202.9721668,-94.4428104,179.7186762,-0.000287742,9.221,9.476690806846078,-0.004671732121058114,-0.2676705335523301
203.9720297,-94.92077195,180.5969024,-0.000280447,9.182,9.472065516264259,-0.004579607522292404,-0.26239218285371885
204.9718925,-95.39861082,181.4751937,-0.000271509,9.142,9.467532783964604,-0.004486604391490352,-0.2570634959772581
205.9717554,-95.87637984,182.3535222,-0.000261012,9.102,9.463093477955544,-0.004392739821390799,-0.2516854522647438
206.9716183,-96.35413182,183.2318597,-0.000249062,9.063,9.45874845230971,-0.0042980302969118245,-0.24625899623240766
207.9714812,-96.83191512,184.1101806,-0.000235786,9.023,9.454498542956634,-0.004202493243919977,-0.2407851263088571
208.9713441,-97.30973774,184.9884806,-0.000221338,8.983,9.450344568671937,-0.004106145964988465,-0.23526483385851174
209.971207,-97.78758627,185.8667669,-0.000205888,8.943,9.446287330783626,-0.004009008036601675,-0.22969924053130467
210.9710699,-98.26544709,186.7450467,-0.000189614,8.904,9.442327608918777,-0.003911098067706075,-0.2240894125413296
211.9709328,-98.7433066,187.6233272,-0.000172688,8.864,9.438466167191963,-0.003812436216838437,-0.2184365048876648
212.9707957,-99.22115499,188.5016135,-0.000155272,8.824,9.434703744918293,-0.0037130485873596787,-0.21274201318272193
213.9706586,-99.69899281,189.3799056,-0.000137532,8.785,9.431041054012459,-0.003612951002525737,-0.20700684403228437
214.9705215,-100.1768223,190.258202,-0.000119654,8.745,9.427478802147654,-0.003512145039549318,-0.20123108780398352
215.9703843,-100.6546456,191.1365018,-0.000101901,8.705,9.424017698436643,-0.0034106377759296467,-0.1954151500086545
216.9702472,-101.1324651,192.0148037,-8.46e-05,8.666,9.420658435687859,-0.003308457944961795,-0.18956067694283646
217.9701101,-101.6102811,192.8931076,-6.84e-05,8.626,9.417401665586405,-0.0032057020215514242,-0.18367319621145267
218.969973,-102.0880926,193.7714139,-5.36e-05,8.586,9.414247888688852,-0.0031023939437500804,-0.17775407936382653
219.9698359,-102.5658985,194.6497232,-4.08e-05,8.55,9.411197708471263,-0.0029984912989364926,-0.1718008963357611
220.9696988,-103.0436978,195.5280362,-3.03e-05,8.522,9.408251710306835,-0.0028940149426044336,-0.16581484205902922
221.9695617,-103.5214893,196.4063534,-2.22e-05,8.493,9.40541045596824,-0.0027889873174397023,-0.15979720240480813
222.9694246,-103.9992721,197.2846753,-1.6e-05,8.464,9.40267448595155,-0.002683429825254496,-0.15374920360661062
223.9692875,-104.477045,198.1630026,-1.14e-05,8.433,9.400044319234032,-0.0025773634380703192,-0.14767204727275682
224.9691504,-104.9548072,199.0413358,-7.38e-06,8.401,9.397520454376055,-0.0024708094578163083,-0.1415669539138817
225.9690132,-105.4325575,199.9196753,-3.26e-06,8.368,9.39510336800676,-0.002363789009643427,-0.135435133911977
226.9688761,-105.9102963,200.7980212,1.75e-06,8.334,9.39279351594017,-0.0022563223405764913,-0.1292777473361125
227.968739,-106.3880257,201.6763721,8.21e-06,8.3,9.390591334352283,-0.0021484327195550727,-0.12309612739831927
228.9686019,-106.8657482,202.5547269,1.65e-05,8.264,9.388497232991101,-0.0020401439382404666,-0.11689163726037721
229.9684648,-107.343466,203.4330842,2.66e-05,8.227,9.386511600223063,-0.0019314768103070167,-0.11066546945798236
230.9683277,-107.8211811,204.3114429,3.86e-05,8.19,9.384634804178365,-0.001822454987733105,-0.10441897914967313
231.9681906,-108.2988906,205.1898047,5.22e-05,8.151,9.382867185929971,-0.001713102329737802,-0.09815353336800475
232.9680535,-108.7765888,206.0681726,6.72e-05,8.112,9.381209065900354,-0.0016034422006911651,-0.0918704707927725
233.9679164,-109.2542701,206.9465497,8.31e-05,8.071,9.379660738444485,-0.0014934981053270607,-0.08557113814602547
234.9677793,-109.7319288,207.8249392,9.96e-05,8.03,9.378222476986315,-0.001383293037717506,-0.0792568528910441
235.9676422,-110.2095657,208.7033405,0.000116472,7.987,9.376894529903621,-0.0012728502313178781,-0.07292894620676497
236.967505,-110.6872005,209.5817429,0.000133329,7.944,9.375677124291881,-0.0011621935062381163,-0.06658878288495518
