s,x,y,kappa,altitude (m)
1826.745698,874.5748235,160.3444351,-0.005079085,9.456
1827.745559,875.5567787,160.1566508,-0.005347336,9.484
1828.74542,876.5370703,159.9593374,-0.005615478,9.512
1829.745281,877.5157641,159.7521727,-0.005885132,9.538
1830.745142,878.4924316,159.5337,-0.00615548,9.563
1831.745002,879.4653412,159.2994684,-0.006424391,9.587
1832.744863,880.4325487,159.0445388,-0.006690459,9.61
1833.744724,881.39211,158.7639722,-0.006953788,9.631
1834.744585,882.3422415,158.4533096,-0.007215546,9.65
1835.744446,883.2846985,158.1186662,-0.007475817,9.668
1836.744306,884.2246888,157.7764751,-0.007730753,9.683
1837.744167,885.1675643,157.4435988,-0.007971693,9.698
1838.744028,886.1186621,157.1368544,-0.008186741,9.711
1839.743889,887.080154,156.8630726,-0.008364145,9.725
1840.74375,888.0470838,156.6065986,-0.008496376,9.737
1841.74361,889.0135208,156.3487032,-0.008583522,9.749
1842.743471,889.9735341,156.0706571,-0.008634442,9.758
1843.743332,890.9230337,155.7594835,-0.008664784,9.758
1844.743193,891.8651051,155.4246315,-0.008693275,9.756
1845.743054,892.8045819,155.0810146,-0.008736784,9.755
1846.742915,893.7462982,154.7435461,-0.008806486,9.755
1847.742775,894.6944451,154.4252115,-0.008907208,9.756
1848.742636,895.6477206,154.1225154,-0.009039102,9.758
1849.742497,896.6020362,153.8236023,-0.009200641,9.761
1850.742358,897.5532815,153.5165511,-0.009390716,9.764
1851.742219,898.4974724,153.1898085,-0.009608936,9.768
1852.742079,899.4331368,152.8391309,-0.009854483,9.771
1853.74194,900.3611146,152.4670014,-0.010123765,9.775
1854.741801,901.2823314,152.0761539,-0.010408978,9.779
1855.741662,902.1977129,151.6693221,-0.0106979,9.784
1856.741523,903.1071015,151.2475156,-0.01097446,9.789
1857.741383,904.0060525,150.8049238,-0.0112207,9.795
1858.741244,904.889062,150.3340498,-0.011419623,9.8
1859.741105,905.7506256,149.8273965,-0.011557853,9.806
1860.740966,906.5854899,149.2778555,-0.011627821,9.812
1861.740827,907.397885,148.6930032,-0.01162949,9.819
1862.740687,908.2042062,148.0992549,-0.011569796,9.826
1863.740548,909.021647,147.5242613,-0.011460542,9.834
1864.740409,909.8670612,146.9951185,-0.011316033,9.845
1865.74027,910.7435605,146.5164833,-0.011149809,9.858
1866.740131,911.6360838,146.063338,-0.010972471,9.872
1867.739991,912.5283226,145.6086281,-0.010791047,9.887
1868.739852,913.4042365,145.1257608,-0.010608914,9.903
1869.739713,914.2564624,144.6030954,-0.010426766,9.918
1870.739574,915.0879967,144.0468409,-0.01024367,9.935
1871.739435,915.9024429,143.4642531,-0.010057532,9.952
1872.739296,916.7034049,142.8625878,-0.009865198,9.969
1873.739156,917.4939321,142.2481349,-0.009662547,9.988
1874.739017,918.273723,141.6213448,-0.009444521,10.007
1875.738878,919.0412228,140.9804839,-0.009205938,10.027
1876.738739,919.7948744,140.3238147,-0.008943372,10.048
1877.7386,920.5332027,139.6496934,-0.008656536,10.07
1878.73846,921.2592296,138.9616138,-0.008349135,10.093
1879.738321,921.9827146,138.2707672,-0.008028893,10.117
1880.738182,922.7139706,137.5889771,-0.007705452,10.142
1881.738043,923.4632825,136.928035,-0.007387576,10.168
1882.737904,924.2348455,136.2927185,-0.007080445,10.197
1883.737764,925.0191553,135.6720276,-0.006783052,10.227
1884.737625,925.8048365,135.0528074,-0.006488063,10.257
1885.737486,926.5805138,134.4219029,-0.006184108,10.289
1886.737347,927.3366206,133.7682888,-0.005859819,10.322
1887.737208,928.0736837,133.0928234,-0.005508824,10.355
1888.737068,928.7957295,132.4004855,-0.005132948,10.387
1889.736929,929.5067877,131.6962576,-0.004742657,10.413
1890.73679,930.2108661,130.9850976,-0.004354635,10.438
1891.736651,930.9096833,130.2693793,-0.003987489,10.463
1892.736512,931.6006982,129.546669,-0.003657009,10.488
1893.736373,932.2809058,128.8140088,-0.003372482,10.512
1894.736233,932.947301,128.0684408,-0.003135686,10.536
1895.736094,933.5977216,127.3078256,-0.002942124,10.559
1896.735955,934.2393327,126.5390762,-0.002784381,10.582
1897.735816,934.8850993,125.7747344,-0.002655639,10.605
1898.735677,935.5480735,125.0274269,-0.00255109,10.629
1899.735537,936.2410378,124.3095165,-0.002467625,10.654
1900.735398,936.9660991,123.6229111,-0.002401999,10.68
1901.735259,937.7113815,122.955826,-0.002349429,10.707
1902.73512,938.4640633,122.2955502,-0.002303719,10.734
1903.734981,939.2113227,121.6293723,-0.002258695,10.76
1904.734841,939.9425381,120.9467846,-0.002210867,10.787
1905.734702,940.6579538,120.2481616,-0.002161356,10.812
1906.734563,941.361163,119.5372316,-0.002116417,10.837
1907.734424,942.0557599,118.8177237,-0.002086504,10.862
1908.734285,942.7453325,118.0933611,-0.002083602,10.887
1909.734145,943.4322823,117.366648,-0.002118023,10.912
1910.734006,944.1164042,116.6374118,-0.002195795,10.936
1911.733867,944.7971465,115.9051241,-0.00231748,10.96
1912.733728,945.4739579,115.1692566,-0.002478475,10.985
1913.733589,946.1463472,114.4293367,-0.002671019,11.005
1914.73345,946.8151095,113.6860789,-0.002886709,11.02
1915.73331,947.4822703,112.941333,-0.003117884,11.036
1916.733171,948.1499044,112.1969946,-0.00335811,11.053
1917.733032,948.8200868,111.4549593,-0.003601194,11.071
1918.732893,949.4944615,110.716731,-0.003839562,11.091
1919.732754,950.1717344,109.9811434,-0.004063822,11.112
1920.732614,950.8493845,109.2459151,-0.004263448,11.134
1921.732475,951.5248866,108.5087609,-0.004428883,11.157
1922.732336,952.1957158,107.7673959,-0.004554566,11.181
1923.732197,952.8599966,107.0201357,-0.004640896,11.206
1924.732058,953.517951,106.267236,-0.004694612,11.232
1925.731918,954.1702233,105.509343,-0.0047276,11.259
1926.731779,954.8174579,104.7471032,-0.004753803,11.287
1927.73164,955.4602931,103.981157,-0.004785498,11.317
1928.731501,956.0990504,103.2118508,-0.004830617,11.347
1929.731362,956.733588,102.4390999,-0.00489159,11.378
1930.731222,957.3637271,101.6627856,-0.004965773,11.41
1931.731083,957.9892893,100.8827889,-0.005047752,11.409
1932.730944,958.6101072,100.0990016,-0.005131932,11.406
1933.730805,959.2261475,99.3114362,-0.005214002,11.402
1934.730666,959.8374631,98.52018359,-0.005291631,11.398
1935.730527,960.4441084,97.72533594,-0.005364103,11.395
1936.730387,961.0461379,96.92698545,-0.005431056,11.39
1937.730248,961.6435959,96.12521471,-0.005491757,11.386
1938.730109,962.2364875,95.320068,-0.005544889,11.381
1939.72997,962.8248077,94.51157999,-0.005588709,11.376
1940.729831,963.4085515,93.69978537,-0.005621743,11.371
1941.729691,963.9877142,92.88471902,-0.005643564,11.365
1942.729552,964.562309,92.06642674,-0.005655104,11.359
1943.729413,965.1323755,91.24497045,-0.005658588,11.353
1944.729274,965.6979553,90.42041331,-0.005657099,11.347
1945.729135,966.2590901,89.59281852,-0.005653717,11.34
1946.728995,966.8158154,88.76224572,-0.005650824,11.333
1947.728856,967.3681104,87.92872052,-0.00564979,11.326
1948.728717,967.9159223,87.09224946,-0.005650986,11.318
1949.728578,968.4591979,86.25283891,-0.005654199,11.311
1950.728439,968.9978842,85.41049524,-0.005659329,11.303
1951.728299,969.5320106,84.56526942,-0.005666815,11.295
1952.72816,970.0618524,83.71734548,-0.005677777,11.286
1953.728021,970.5877309,82.86693221,-0.005693906,11.277
1954.727882,971.1099671,82.01423837,-0.005717077,11.269
1955.727743,971.6288526,81.15945628,-0.005748825,11.259
1956.727604,972.1439567,80.30237646,-0.005790057,11.25
1957.727464,972.6541018,79.44237392,-0.005840919,11.241
1958.727325,973.1580761,78.57880456,-0.00590081,11.231
1959.727186,973.6546676,77.71102425,-0.005968557,11.221
1960.727047,974.1429802,76.83856651,-0.006042668,11.205
1961.726908,974.6237071,75.96185906,-0.006121539,11.189
1962.726768,975.0980406,75.0816103,-0.00620367,11.174
1963.726629,975.567173,74.19852875,-0.006287949,11.161
1964.72649,976.0322835,73.31331548,-0.006373828,11.15
1965.726351,976.4938898,72.4263038,-0.006461222,11.141
1966.726212,976.9515578,71.53729786,-0.006550203,11.133
1967.726072,977.4047798,70.64606074,-0.006640509,11.124
1968.725933,977.8530479,69.75235552,-0.006730779,11.087
1969.725794,978.2959189,68.85597668,-0.006818041,11.05
1970.725655,978.7335032,67.95698832,-0.006897758,11.014
