s,x,y,kappa,altitude (m),altitude_smooth,gradient_rad,gradient_deg
3126.56475,255.124065,-465.3974291,-0.006007631,12.748,12.775139008617423,0.0004683745730211963,0.02683588626535654
3127.564611,254.533702,-464.5904171,-0.005875432,12.761,12.77545107221217,0.000127582117725797,0.007309916887029377
3128.564472,253.94806,-463.7799796,-0.005744373,12.775,12.77539413738643,-0.0002715930021066281,-0.015561132765997467
3129.564333,253.3670409,-462.9662277,-0.005618324,12.79,12.774907961697458,-0.0007324719997372583,-0.04196755419645245
3130.564193,252.7905495,-462.1492644,-0.005497834,12.807,12.773929397484691,-0.0012575266262632914,-0.07205096831021182
3131.564054,252.2184903,-461.3291924,-0.005380946,12.825,12.772393257969298,-0.0018483515906023784,-0.10590274519780889
3132.563915,251.6507679,-460.5061145,-0.005264809,12.844,12.770233203935998,-0.0025056573767452033,-0.1435635925933214
3133.563776,251.0872745,-459.6801396,-0.005146795,12.864,12.767382629302446,-0.0032292562456891663,-0.18502275384425046
3134.563637,250.5278619,-458.8513957,-0.005025237,12.885,12.763775566730887,-0.004018088387624778,-0.23021950632142574
3135.563498,249.9723744,-458.0200147,-0.004899708,12.908,12.759347526313384,-0.004870264090560337,-0.27904557750322745
3136.563358,249.4206559,-457.1861285,-0.004770698,12.932,12.754036320350066,-0.005782932631477826,-0.33133763299216246
3137.563219,248.8725525,-456.3498676,-0.004638994,12.956,12.747783145575143,-0.006752566716325358,-0.386893573725956
3138.56308,248.3279636,-455.51132,-0.004505363,12.982,12.74053285889052,-0.0077751192586304405,-0.4454815187304098
3139.562941,247.7868493,-454.6705261,-0.004370359,12.989,12.732234755226857,-0.008845814319560547,-0.5068278268672074
3140.562802,247.2491726,-453.8275236,-0.004234264,12.969,12.722843227990085,-0.009959329559005966,-0.5706275505109293
3141.562662,246.714897,-452.9823501,-0.0040972,12.948,12.712318216261924,-0.011109883132714648,-0.6365494143881307
3142.562523,246.184028,-452.1350194,-0.003959283,12.926,12.700625647272876,-0.012291309125745286,-0.7042401375958386
3143.562384,245.6568427,-451.2853917,-0.003820686,12.903,12.687737777141468,-0.013497162769323041,-0.7733304620833166
3144.562245,245.1337245,-450.4332666,-0.003681679,12.879,12.673633434837843,-0.014720795347547583,-0.8434394444902944
3145.562106,244.6150572,-449.5784438,-0.003542628,12.854,12.658298152256702,-0.015955443594892094,-0.914179578246359
3146.561966,244.1012205,-448.7207253,-0.003403942,12.828,12.641724291401578,-0.01719427743094362,-0.9851595285701131
3147.561827,243.59219,-447.8601475,-0.003266039,12.802,12.62391100575635,-0.018430524998530366,-1.0559912966261478
3148.561688,243.0872024,-446.9971755,-0.003129324,12.775,12.604864191397462,-0.01965753482934365,-1.1262937813528102
3149.561549,242.5854158,-446.1323202,-0.002994177,12.747,12.584596336787781,-0.02086886763200171,-1.1956980385308704
3150.56141,242.0859882,-445.2660923,-0.002860955,12.718,12.563126198403351,-0.022058303350235568,-1.2638476851877822
