Timestamp,Voltage,Current,Power,Energy
144923,53.99,0,0,0
145689,53.99,0,0,0
146439,53.99,0,0,0
147173,53.99,0,0,0
147939,53.99,0,0,0
148673,53.99,0,0,0
149439,53.99,0,0,0
150173,53.99,0,0,0
150939,53.99,0,0,0
151673,53.99,0,0,0
152439,53.99,0,0,0
153173,53.99,0,0,0
153923,53.99,0,0,0
154673,53.99,0,0,0
155439,53.99,0,0,0
156189,53.99,0,0,0
156939,53.99,0,0,0
157673,53.99,0,0,0
158423,53.99,0,0,0
159173,53.99,0,0,0
159923,53.99,0,0,0
160689,53.99,0,0,0
161439,53.99,0,0,0
162173,53.99,0,0,0
162939,53.99,0,0,0
163689,53.99,0,0,0
164423,53.99,0,0,0
165189,53.99,0,0,0
165923,53.99,0,0,0
166673,53.99,0,0,0
167439,53.99,0,0,0
168173,53.99,0,0,0
168939,53.99,0,0,0
169673,53.99,0,0,0
170439,53.99,0,0,0
171173,53.99,0,0,0
171923,53.99,0,0,0
172689,53.99,0,0,0
173423,53.99,0,0,0
174173,53.99,0,0,0
174923,53.99,0,0,0
175689,53.99,0,0,0
176423,53.99,0,0,0
177189,53.99,0,0,0
177923,53.99,0,0,0
178689,53.99,0,0,0
179439,53.99,0,0,0
180189,53.99,0,0,0
180939,53.99,0,0,0
181673,53.99,0,0,0
182423,53.99,0,0,0
183189,53.99,0,0,0
183939,53.99,0,0,0
184673,53.99,0,0,0
185439,53.99,0,0,0
186173,53.99,0,0,0
186923,53.99,0,0,0
187673,53.99,0,0,0
188423,53.99,0,0,0
189189,53.99,0,0,0
189923,53.99,0,0,0
190689,53.99,0,0,0
191439,53.99,0,0,0
192173,53.99,0,0,0
192923,53.99,0,0,0
193689,53.99,0,0,0
194423,53.99,0,0,0
195189,53.99,0,0,0
195939,53.99,0,0,0
196689,53.99,0,0,0
197423,53.99,0,0,0
198189,53.99,0,0,0
198939,53.99,0,0,0
199689,53.99,0,0,0
200439,53.99,0,0,0
201189,53.99,0,0,0
201939,53.99,0,0,0
202689,53.99,0,0,0
203423,53.99,0,0,0
204173,53.99,0,0,0
204923,53.99,0,0,0
205673,53.99,0,0,0
206439,53.99,0,0,0
207173,53.99,0,0,0
207939,53.99,0,0,0
208689,53.99,0,0,0
209439,53.99,0,0,0
210189,53.99,0,0,0
210923,53.99,0,0,0
211673,53.99,0,0,0
212423,53.99,0,0,0
213173,53.99,0,0,0
213939,53.99,0,0,0
214689,53.99,0,0,0
215439,53.99,0,0,0
216173,53.99,0,0,0
216939,53.99,0,0,0
217673,53.99,0,0,0
218423,53.99,0,0,0
219173,53.99,0,0,0
219939,53.99,0,0,0
220689,53.99,0,0,0
221439,53.99,0,0,0
222173,53.99,0,0,0
222923,53.99,0,0,0
223673,53.99,0,0,0
224423,53.99,0,0,0
225173,53.99,0,0,0
225939,53.99,0,0,0
226689,53.99,0,0,0
227439,53.99,0,0,0
228189,53.99,0,0,0
228939,53.99,0,0,0
229689,53.99,0,0,0
230439,53.99,0,0,0
231189,53.99,0,0,0
231939,53.99,0,0,0
232673,53.99,0,0,0
233423,53.99,0,0,0
234189,53.99,0,0,0
234923,53.99,0,0,0
235689,53.99,0,0,0
236423,53.99,0,0,0
237189,53.99,0,0,0
237923,53.99,0,0,0
238689,53.99,0,0,0
239439,53.99,0,0,0
240189,53.99,0,0,0
240939,53.99,0,0,0
241689,53.99,0,0,0
242439,53.99,0,0,0
243189,53.99,0,0,0
243923,53.99,0,0,0
244689,53.99,0,0,0
245423,53.99,0,0,0
246189,53.99,0,0,0
246939,53.99,0,0,0
247673,53.99,0,0,0
248423,53.99,0,0,0
249189,53.99,0,0,0
249939,53.99,0,0,0
250689,53.99,0,0,0
251439,53.99,0,0,0
252189,53.99,0,0,0
252923,53.99,0,0,0
253673,53.99,0,0,0
254423,53.99,0,0,0
255173,53.99,0,0,0
255939,53.99,0,0,0
256673,53.99,0,0,0
257439,53.99,0,0,0
258189,53.99,0,0,0
258939,53.99,0,0,0
259673,53.99,0,0,0
260439,53.99,0,0,0
261173,53.99,0,0,0
261939,53.99,0,0,0
262689,53.99,0,0,0
263439,53.99,0,0,0
264173,53.99,0,0,0
264939,53.99,0,0,0
265689,53.99,0,0,0
266439,53.99,0,0,0
267189,53.99,0,0,0
267939,53.99,0,0,0
268673,53.99,0,0,0
269439,53.99,0,0,0
270173,53.99,0,0,0
270939,53.99,0,0,0
271673,53.99,0,0,0
272439,53.99,0,0,0
273173,53.99,0,0,0
273923,53.99,0,0,0
274673,53.99,0,0,0
275439,53.99,0,0,0
276173,53.99,0,0,0
276939,53.99,0,0,0
277689,53.99,0,0,0
278439,53.99,0,0,0
279189,53.99,0,0,0
279939,53.99,0,0,0
280689,53.99,0,0,0
281439,53.99,0,0,0
282173,53.99,0,0,0
282939,53.99,0,0,0
283689,53.99,0,0,0
284439,53.99,0,0,0
285189,53.99,0,0,0
285939,53.99,0,0,0
286689,53.99,0,0,0
287423,53.99,0,0,0
288189,53.99,0,0,0
288923,53.99,0,0,0
289673,53.99,0,0,0
290439,53.99,0,0,0
291189,53.99,0,0,0
291939,53.99,0,0,0
292673,53.99,0,0,0
293423,53.99,0,0,0
294173,53.99,0,0,0
294939,53.99,0,0,0
295689,53.99,0,0,0
296439,53.99,0,0,0
297189,53.99,0,0,0
297939,53.99,0,0,0
298689,53.99,0,0,0
299423,53.99,0,0,0
300189,53.99,0,0,0
300939,53.99,0,0,0
301689,53.99,0,0,0
302439,53.99,0,0,0
303189,53.99,0,0,0
303939,53.99,0,0,0
304673,53.99,0,0,0
305439,53.99,0,0,0
306173,53.99,0,0,0
306939,53.99,0,0,0
307673,53.99,0,0,0
308423,53.99,0,0,0
309189,53.99,0,0,0
309923,53.99,0,0,0
310689,53.99,0,0,0
311423,53.99,0,0,0
312173,53.99,0,0,0
312939,53.99,0,0,0
313689,53.99,0,0,0
314423,53.99,0,0,0
315173,53.99,0,0,0
315939,53.99,0,0,0
316689,53.99,0,0,0
317423,53.99,0,0,0
318173,53.99,0,0,0
318923,53.99,0,0,0
319673,53.99,0,0,0
320423,53.99,0,0,0
321173,53.99,0,0,0
321923,53.99,0,0,0
322689,53.99,0,0,0
323439,53.99,0,0,0
324173,53.99,0,0,0
324923,53.99,0,0,0
325673,53.99,0,0,0
326439,53.99,0,0,0
327173,53.99,0,0,0
327923,53.99,0,0,0
328689,53.99,0,0,0
329439,53.99,0,0,0
330173,53.99,0,0,0
330939,53.99,0,0,0
331673,53.99,0,0,0
332439,53.99,0,0,0
333189,53.99,0,0,0
333939,53.99,0,0,0
334673,53.99,0,0,0
335423,53.99,0,0,0
336173,53.99,0,0,0
336923,53.99,0,0,0
337673,53.99,0,0,0
338439,53.99,0,0,0
339173,53.99,0,0,0
339923,53.99,0,0,0
340673,53.99,0,0,0
341439,53.99,0,0,0
342173,53.99,0,0,0
342923,53.99,0,0,0
343689,53.99,0,0,0
344423,53.99,0,0,0
345173,53.99,0,0,0
345923,53.99,0,0,0
346689,53.99,0,0,0
347439,53.99,0,0,0
348173,53.99,0,0,0
348939,53.99,0,0,0
349673,53.99,0,0,0
350439,53.99,0,0,0
351189,53.99,0,0,0
351923,53.99,0,0,0
352673,53.99,0,0,0
353439,53.99,0,0,0
354173,53.99,0,0,0
354939,53.99,0,0,0
355673,53.99,0,0,0
356423,53.99,0,0,0
357189,53.99,0,0,0
357923,53.99,0,0,0
358673,53.99,0,0,0
359439,53.99,0,0,0
360189,53.99,0,0,0
360923,53.99,0,0,0
361673,53.99,0,0,0
362439,53.99,0,0,0
363173,53.99,0,0,0
363939,53.99,0,0,0
364673,53.99,0,0,0
365439,53.99,0,0,0
366189,53.99,0,0,0
366939,53.99,0,0,0
367673,53.99,0,0,0
368439,53.99,0,0,0
369173,53.99,0,0,0
369923,53.99,0,0,0
370689,53.99,0,0,0
371423,53.99,0,0,0
372173,53.99,0,0,0
372939,53.99,0,0,0
373673,53.99,0,0,0
374439,53.99,0,0,0
375173,53.99,0,0,0
375939,53.99,0,0,0
376689,53.99,0,0,0
377439,53.99,0,0,0
378173,53.99,0,0,0
378923,53.99,0,0,0
379689,53.99,0,0,0
380439,53.99,0,0,0
381173,53.99,0,0,0
381939,53.99,0,0,0
382689,53.99,0,0,0
383423,53.99,0,0,0
384189,53.99,0,0,0
384939,53.99,0,0,0
385689,53.99,0,0,0
386423,53.99,0,0,0
387173,53.99,0,0,0
387923,53.99,0,0,0
388689,53.99,0,0,0
389439,53.99,0,0,0
390189,53.99,0,0,0
390939,53.99,0,0,0
391689,53.99,0,0,0
392439,53.99,0,0,0
393189,53.99,0,0,0
393923,53.99,0,0,0
394689,53.99,0,0,0
395423,53.99,0,0,0
396189,53.99,0,0,0
396939,53.99,0,0,0
397673,53.99,0,0,0
398423,53.99,0,0,0
399173,53.99,0,0,0
399923,53.99,0,0,0
400673,53.99,0,0,0
401439,53.99,0,0,0
402173,53.99,0,0,0
402939,53.99,0,0,0
403689,53.99,0,0,0
404423,53.99,0,0,0
405189,53.99,0,0,0
405939,53.99,0,0,0
406673,53.99,0,0,0
407439,53.99,0,0,0
408189,53.99,0,0,0
408939,53.99,0,0,0
409673,53.99,0,0,0
410423,53.99,0,0,0
411189,53.99,0,0,0
411923,53.99,0,0,0
412689,53.99,0,0,0
413423,53.99,0,0,0
414173,53.99,0,0,0
414923,53.99,0,0,0
415673,53.99,0,0,0
416423,53.99,0,0,0
417189,53.99,0,0,0
417923,53.99,0,0,0
418689,53.99,0,0,0
419439,53.99,0,0,0
420189,53.99,0,0,0
420939,53.99,0,0,0
421673,53.99,0,0,0
422423,53.99,0,0,0
423189,53.99,0,0,0
423939,53.99,0,0,0
424689,53.99,0,0,0
425439,53.99,0,0,0
426189,53.99,0,0,0
426939,53.99,0,0,0
427673,53.99,0,0,0
428423,53.99,0,0,0
429173,53.99,0,0,0
429923,53.99,0,0,0
430689,53.99,0,0,0
431439,53.99,0,0,0
432173,53.99,0,0,0
432939,53.99,0,0,0
433689,53.99,0,0,0
434439,53.99,0,0,0
435189,53.99,0,0,0
435923,53.99,0,0,0
436673,53.99,0,0,0
437423,53.99,0,0,0
438189,53.99,0,0,0
438939,53.99,0,0,0
439673,53.99,0,0,0
440439,53.99,0,0,0
441173,53.99,0,0,0
441939,53.99,0,0,0
442689,53.99,0,0,0
443423,53.97,0,0,0.01
444189,53.97,0,0,0.01
444923,53.97,0,0,0.01
445689,53.97,0,0,0.01
446439,53.97,0,0,0.01
447189,53.97,0,0,0.01
447939,53.97,0,0,0.01
448673,53.97,0,0,0.01
449439,53.97,0,0,0.01
450189,53.97,0,0,0.01
450939,53.97,0,0,0.01
451673,53.97,0,0,0.01
452439,53.97,0,0,0.01
453189,53.97,0,0,0.01
453939,53.97,0,0,0.01
454673,53.97,0,0,0.01
455423,53.97,0,0,0.01
456173,53.97,0,0,0.01
456939,53.97,0,0,0.01
457689,53.97,0,0,0.01
458439,53.97,0,0,0.01
459173,53.97,0,0,0.01
459939,53.97,0,0,0.01
460689,53.97,0,0,0.01
461439,53.97,0,0,0.01
462189,53.97,0,0,0.01
462939,53.97,0,0,0.01
463673,53.97,0,0,0.01
464439,53.97,0,0,0.01
465189,53.97,0,0,0.01
465923,53.97,0,0,0.01
466673,53.97,0,0,0.01
467439,53.97,0,0,0.01
468189,53.97,0,0,0.01
468939,53.97,0,0,0.01
469673,53.97,0,0,0.01
470439,53.97,0,0,0.01
471189,53.97,0,0,0.01
471939,53.37,2.27,121.09,0.02
472689,52.22,6.27,327.54,0.19
473423,43.57,45.04,1962.41,0.57
474189,44.98,34.47,1550.51,1.84
474939,47.57,22.23,1057.63,2.79
475673,50.74,8.96,454.44,3.41
476439,50.49,9.92,501.04,3.88
477189,51.29,6.89,353.49,4.2
477923,53.18,0,0,4.27
478689,53.3,0,0,4.27
479423,53.36,0,0,4.27
480173,53.41,0,0,4.27
480939,53.45,0,0,4.27
481689,53.48,0,0,4.27
482439,53.51,0,0,4.27
483173,53.53,0,0,4.27
483923,53.54,0,0,4.27
484673,53.56,0,0,4.27
485439,53.57,0,0,4.27
486189,53.58,0,0,4.27
486939,53.59,0,0,4.27
487673,53.6,0,0,4.27
488439,53.61,0,0,4.27
489173,53.62,0,0,4.27
489923,53.63,0,0,4.27
490673,53.64,0,0,4.27
491439,53.64,0,0,4.27
492189,53.65,0,0,4.27
492939,53.66,0,0,4.27
493689,53.66,0,0,4.27
494423,53.66,0,0,4.27
495189,53.67,0,0,4.27
495923,53.67,0,0,4.27
496689,53.68,0,0,4.27
497423,53.68,0,0,4.27
498189,53.68,0,0,4.27
498923,53.69,0,0,4.27
499689,53.69,0,0,4.27
500423,53.69,0,0,4.27
501173,53.69,0,0,4.27
501939,53.7,0,0,4.27
502689,53.7,0,0,4.27
503423,53.7,0,0,4.27
504189,53.7,0,0,4.27
504923,53.71,0,0,4.27
505689,53.71,0,0,4.27
506439,53.71,0,0,4.27
507173,53.71,0,0,4.27
507923,53.71,0,0,4.27
508673,53.71,0,0,4.27
509439,53.72,0,0,4.27
510189,53.72,0,0,4.27
510939,53.72,0,0,4.27
511689,53.72,0,0,4.27
512423,53.72,0,0,4.27
513189,53.72,0,0,4.27
513939,53.72,0,0,4.27
514689,53.73,0,0,4.27
515439,53.73,0,0,4.27
516189,53.73,0,0,4.27
516939,53.73,0,0,4.27
517689,53.73,0,0,4.27
518439,53.73,0,0,4.27
519173,53.73,0,0,4.27
519939,53.73,0,0,4.27
520689,53.73,0,0,4.27
521423,53.73,0,0,4.27
522189,53.73,0,0,4.27
522939,53.73,0,0,4.27
523689,53.74,0,0,4.27
524423,53.74,0,0,4.27
525173,53.74,0,0,4.27
525939,53.74,0,0,4.27
526689,53.74,0,0,4.27
527439,53.74,0,0,4.27
528189,53.74,0,0,4.27
528923,53.74,0,0,4.27
529673,53.74,0,0,4.27
530439,53.74,0,0,4.27
531173,49.69,16.26,808.08,4.47
531939,49.2,16.89,830.83,5.23
532689,53.29,0,0,5.56
533423,53.43,0,0,5.56
534189,53.5,0,0,5.56
534939,53.53,0,0,5.56
535689,53.56,0,0,5.56
536423,53.58,0,0,5.56
537173,53.59,0,0,5.56
537939,53.6,0,0,5.56
538673,53.61,0,0,5.56
539423,53.62,0,0,5.56
540173,53.63,0,0,5.56
540939,53.63,0,0,5.56
541689,53.64,0,0,5.56
542439,53.64,0,0,5.56
543173,53.64,0,0,5.56
543923,53.65,0,0,5.56
544689,53.65,0,0,5.56
545439,53.65,0,0,5.56
546189,53.66,0,0,5.56
546923,53.66,0,0,5.56
547689,53.66,0,0,5.56
548423,53.66,0,0,5.56
549189,53.67,0,0,5.56
549923,53.67,0,0,5.56
550689,53.67,0,0,5.56
551423,53.67,0,0,5.56
552189,53.67,0,0,5.56
552939,53.68,0,0,5.56
553673,53.68,0,0,5.56
554439,53.68,0,0,5.56
555189,53.68,0,0,5.56
555939,53.68,0,0,5.56
556689,53.68,0,0,5.56
557439,53.68,0,0,5.56
558189,53.68,0,0,5.56
558939,53.69,0,0,5.56
559673,53.69,0,0,5.56
560439,53.69,0,0,5.56
561173,53.69,0,0,5.56
561939,53.69,0,0,5.56
562689,53.69,0,0,5.56
563423,53.69,0,0,5.56
564189,53.69,0,0,5.56
564923,53.69,0,0,5.56
565673,53.69,0,0,5.56
566423,53.69,0,0,5.56
567173,53.69,0,0,5.56
567923,53.69,0,0,5.56
568689,53.69,0,0,5.56
569423,53.7,0,0,5.56
570189,53.7,0,0,5.56
570939,53.7,0,0,5.56
571689,53.7,0,0,5.56
572423,53.7,0,0,5.56
573189,53.7,0,0,5.56
573939,53.7,0,0,5.56
574673,53.7,0,0,5.56
575423,53.7,0,0,5.56
576173,53.7,0,0,5.56
576939,53.7,0,0,5.56
577689,53.7,0,0,5.56
578439,53.7,0,0,5.56
579189,53.7,0,0,5.56
579923,53.7,0,0,5.56
580689,53.7,0,0,5.56
581439,53.7,0,0,5.56
582189,53.7,0,0,5.56
582923,49.67,16.11,800.24,5.77
583673,49.49,15.62,773.12,6.46
584439,53.25,0,0,6.83
585189,53.4,0,0,6.83
585923,53.46,0,0,6.83
586689,53.5,0,0,6.83
587423,53.53,0,0,6.83
588189,53.54,0,0,6.83
588923,53.56,0,0,6.83
589689,53.57,0,0,6.83
590439,53.58,0,0,6.83
591173,53.58,0,0,6.83
591939,53.59,0,0,6.83
592673,53.6,0,0,6.83
593423,53.6,0,0,6.83
594173,53.61,0,0,6.83
594939,53.61,0,0,6.83
595689,53.61,0,0,6.83
596439,53.62,0,0,6.83
597173,53.62,0,0,6.83
597923,53.62,0,0,6.83
598689,53.63,0,0,6.83
599423,53.63,0,0,6.83
600173,53.63,0,0,6.83
600939,53.63,0,0,6.83
601689,53.63,0,0,6.83
602439,53.63,0,0,6.83
603173,53.64,0,0,6.83
603939,53.64,0,0,6.83
604673,53.64,0,0,6.83
605439,53.64,0,0,6.83
606173,53.64,0,0,6.83
606939,53.64,0,0,6.83
607689,53.64,0,0,6.83
608439,53.64,0,0,6.83
609189,53.65,0,0,6.83
609939,53.65,0,0,6.83
610673,53.65,0,0,6.83
611423,53.65,0,0,6.83
612189,53.65,0,0,6.83
612939,53.65,0,0,6.83
613689,53.65,0,0,6.83
614439,53.65,0,0,6.83
615173,53.65,0,0,6.83
615923,53.65,0,0,6.83
616689,53.66,0,0,6.83
617423,53.65,0,0,6.83
618189,53.65,0,0,6.83
618939,53.66,0,0,6.83
619689,53.66,0,0,6.83
620423,53.66,0,0,6.83
621173,53.66,0,0,6.83
621939,53.66,0,0,6.83
622689,53.66,0,0,6.83
623439,53.66,0,0,6.83
624189,53.66,0,0,6.83
624923,53.66,0,0,6.83
625673,53.66,0,0,6.83
626423,53.66,0,0,6.83
627189,53.66,0,0,6.83
627923,53.66,0,0,6.83
628689,53.66,0,0,6.83
629439,53.66,0,0,6.83
630173,53.66,0,0,6.83
630939,53.66,0,0,6.83
631689,53.66,0,0,6.83
632423,53.66,0,0,6.83
633189,53.66,0,0,6.83
633939,51.79,7.43,384.78,6.89
634689,48.5,20.43,990.75,7.58
635423,49.88,13.56,676.27,8.16
636173,52.88,0.4,21.37,8.56
636939,53.29,0,0,8.56
637689,53.36,0,0,8.56
638423,53.41,0,0,8.56
639189,53.44,0,0,8.56
639939,53.46,0,0,8.56
640673,53.48,0,0,8.56
641423,53.49,0,0,8.56
642173,53.5,0,0,8.56
642923,53.51,0,0,8.56
643673,53.52,0,0,8.56
644423,53.53,0,0,8.56
645189,53.53,0,0,8.56
645923,53.54,0,0,8.56
646689,53.54,0,0,8.56
647423,53.55,0,0,8.56
648189,53.55,0,0,8.56
648923,53.55,0,0,8.56
649673,53.56,0,0,8.56
650439,53.56,0,0,8.56
651173,53.56,0,0,8.56
651939,53.57,0,0,8.56
652673,53.57,0,0,8.56
653439,53.57,0,0,8.56
654173,53.57,0,0,8.56
654939,53.58,0,0,8.56
655689,53.58,0,0,8.56
656423,53.58,0,0,8.56
657173,53.58,0,0,8.56
657939,53.58,0,0,8.56
658689,53.58,0,0,8.56
659423,53.58,0,0,8.56
660173,53.58,0,0,8.56
660939,53.59,0,0,8.56
661689,53.59,0,0,8.56
662439,53.59,0,0,8.56
663173,53.59,0,0,8.56
663939,53.59,0,0,8.56
664689,53.59,0,0,8.56
665423,53.59,0,0,8.56
666173,48.69,20.1,978.52,8.85
666923,49.31,16.05,791.16,9.57
667689,53.11,0,0,9.96
668439,53.28,0,0,9.96
669173,53.35,0,0,9.96
669923,53.38,0,0,9.96
670689,53.42,0,0,9.96
671439,53.43,0,0,9.96
672173,53.45,0,0,9.96
672939,53.46,0,0,9.96
673673,53.47,0,0,9.96
674423,53.48,0,0,9.96
675189,53.49,0,0,9.96
675939,53.49,0,0,9.96
676673,53.5,0,0,9.96
677423,53.5,0,0,9.96
678189,53.51,0,0,9.96
678923,53.51,0,0,9.96
679689,53.52,0,0,9.96
680439,53.52,0,0,9.96
681173,53.52,0,0,9.96
681923,53.52,0,0,9.96
682673,53.53,0,0,9.96
683439,53.53,0,0,9.96
684173,53.53,0,0,9.96
684939,53.53,0,0,9.96
685689,53.53,0,0,9.96
686423,53.54,0,0,9.96
687173,53.54,0,0,9.96
687939,53.54,0,0,9.96
688673,53.54,0,0,9.96
689439,53.54,0,0,9.96
690189,53.54,0,0,9.96
690923,53.55,0,0,9.96
691689,53.55,0,0,9.96
692439,53.55,0,0,9.96
693189,53.55,0,0,9.96
693923,53.55,0,0,9.96
694689,53.55,0,0,9.96
695423,53.55,0,0,9.96
696189,53.55,0,0,9.96
696923,53.55,0,0,9.96
697689,53.56,0,0,9.96
698423,53.56,0,0,9.96
699173,53.56,0,0,9.96
699939,53.56,0,0,9.96
700689,53.56,0,0,9.96
701423,53.56,0,0,9.96
702189,53.56,0,0,9.96
702923,53.56,0,0,9.96
703689,53.56,0,0,9.96
704439,53.56,0,0,9.96
705189,53.56,0,0,9.96
705939,53.56,0,0,9.96
706689,53.56,0,0,9.96
707423,53.56,0,0,9.96
708189,53.56,0,0,9.96
708939,53.57,0,0,9.96
709689,53.57,0,0,9.96
710439,53.57,0,0,9.96
711189,53.57,0,0,9.96
711923,53.57,0,0,9.96
712673,53.57,0,0,9.96
713423,53.57,0,0,9.96
714173,53.57,0,0,9.96
714939,53.57,0,0,9.96
715673,53.57,0,0,9.96
716423,53.57,0,0,9.96
717173,53.57,0,0,9.96
717923,53.57,0,0,9.96
718689,53.57,0,0,9.96
719439,53.57,0,0,9.96
720189,53.57,0,0,9.96
720923,53.57,0,0,9.96
721689,53.57,0,0,9.96
722423,53.57,0,0,9.96
723173,53.57,0,0,9.96
723939,53.57,0,0,9.96
724673,53.57,0,0,9.96
725439,53.57,0,0,9.96
726173,53.58,0,0,9.96
726923,48.98,18.98,929.54,10.23
727673,48.38,20.14,974.37,11.06
728423,49.98,12.62,630.63,11.65
729189,50.98,8.33,424.39,12.06
729939,53.07,0,0,12.23
730689,53.19,0,0,12.23
731439,53.25,0,0,12.23
732189,53.29,0,0,12.23
732923,53.32,0,0,12.23
733689,53.34,0,0,12.23
734439,53.36,0,0,12.23
735173,53.37,0,0,12.23
735939,53.38,0,0,12.23
736689,53.4,0,0,12.23
737423,53.4,0,0,12.23
738173,53.41,0,0,12.23
738923,53.42,0,0,12.23
739673,53.42,0,0,12.23
740439,53.43,0,0,12.23
741173,53.44,0,0,12.23
741923,53.44,0,0,12.23
742673,53.44,0,0,12.23
743439,53.45,0,0,12.23
744189,53.45,0,0,12.23
744939,53.46,0,0,12.23
745689,53.46,0,0,12.23
746439,53.46,0,0,12.23
747189,53.47,0,0,12.23
747923,53.47,0,0,12.23
748689,53.47,0,0,12.23
749439,53.47,0,0,12.23
750189,53.48,0,0,12.23
750923,53.48,0,0,12.23
751673,53.48,0,0,12.23
