s,x,y,kappa,altitude (m),altitude_smooth,gradient_rad,gradient_deg
105.9900094,-105.8460691,-5.406208754,0.000797585,6.212,3.577671226199317,-0.005006860807545635,-0.28687199288182796
106.9899151,-106.844893,-5.452724048,0.0008284,6.185,3.572621405555831,-0.005093786626660254,-0.29185247544781334
107.9898209,-107.8436914,-5.499787484,0.000856962,6.158,3.567484525020992,-0.005180981190478187,-0.296848355951065
108.9897266,-108.8424596,-5.547469873,0.0008831,6.131,3.5622603270836852,-0.005268420054749603,-0.3018582338392343
109.9896324,-109.8411927,-5.59584297,0.000906666,6.103,3.5569485805290566,-0.005356070293235153,-0.30688022257777153
110.9895381,-110.8398932,-5.644873487,0.000927545,6.074,3.5515490936901393,-0.005443897305409584,-0.3119123397026105
111.9894439,-111.8385724,-5.694398767,0.000945653,6.046,3.5460617045447833,-0.00553187187024769,-0.31695291097233397
112.9893496,-112.8372404,-5.744277261,0.000960941,6.017,3.5404862798606365,-0.005619964486867292,-0.3220002461109012
113.9892554,-113.8358576,-5.795182699,0.000973395,6.008,3.534822716610037,-0.005708145962078494,-0.3270526724717405
114.9891611,-114.8343293,-5.848694852,0.000983033,6.025,3.529070939939982,-0.0057963850582262635,-0.33210840026905686
115.9890669,-115.8325619,-5.90636662,0.000989909,6.042,3.523230909291055,-0.005884650243616669,-0.33716562286986684
116.9889726,-116.8305604,-5.968070654,0.000994113,6.059,3.5173026128667813,-0.005972909686997463,-0.34222251647776014
117.9888784,-117.828427,-6.032013416,0.000995762,6.076,3.5112860737636074,-0.006061131865005244,-0.3472772749370579
118.9887841,-118.8262643,-6.096394149,0.000995,6.092,3.5051813432254453,-0.006149286803907583,-0.3523281808793956
119.9886899,-119.8241065,-6.160611155,0.000991994,6.109,3.498988504290314,-0.006237343198521405,-0.3573734406499061
120.9885956,-120.8219265,-6.225125954,0.000986929,6.124,3.49270767080672,-0.006325267816442639,-0.36241115017209313
121.9885014,-121.8196966,-6.290416331,0.000980006,6.14,3.486338992271799,-0.006413027799667769,-0.3674394268210319
122.9884071,-122.8174075,-6.356632545,0.000971431,6.155,3.4798826482447267,-0.0065005906599174875,-0.37245640915543465
123.9883129,-123.815065,-6.423662288,0.000961413,6.17,3.4733388531942198,-0.006587923193322394,-0.3774601947337211
124.9882186,-124.812675,-6.49139267,0.000950171,6.185,3.4667078530824678,-0.006674994437080367,-0.38244900951800775
125.9881244,-125.810238,-6.559803983,0.000937956,6.199,3.4599899242996286,-0.00676177327826216,-0.3874210708687606
126.9880301,-126.8077504,-6.628944043,0.000925059,6.214,3.4531853750299004,-0.006848227267741789,-0.3923745195880117
127.9879359,-127.8052089,-6.698857309,0.00091179,6.227,3.4462945465580512,-0.006934322720338129,-0.3973074256570507
128.9878416,-128.8026141,-6.769530414,0.000898469,6.241,3.439317814435239,-0.0070200242008023,-0.4022177587856705
129.9877474,-129.7999689,-6.840912129,0.000885369,6.254,3.4322555908135426,-0.007105296273679813,-0.407103488671884
130.9876531,-130.7972763,-6.912954473,0.000872619,6.267,3.4251083221122354,-0.0071901052738879,-0.4119626864485315
131.9875589,-131.7945361,-6.985649903,0.000860033,6.279,3.4178764878113186,-0.007274420445946247,-0.41679358995639415
132.9874646,-132.7917468,-7.059014787,0.000847071,6.291,3.4105605958394127,-0.007358211002907366,-0.4215944352333168
133.9873704,-133.788907,-7.133064633,0.000832974,6.303,3.4031611872491596,-0.0074414438187609885,-0.4263633242987189
134.9872761,-134.7860157,-7.207804315,0.000817071,6.315,3.39567883622013,-0.007524088415470646,-0.43109851088974305
135.9871818,-135.7830725,-7.28323303,0.000799058,6.326,3.388114145512982,-0.007606111018033802,-0.4357980598412909
