Timestamp,Voltage,Current,Power,Energy,Time (s),State
1893923,53.17,0,0,40.62,1893.923,0
1894673,53.17,0,0,40.62,1894.673,0
1895423,53.17,0,0,40.62,1895.423,0
1896189,53.17,0,0,40.62,1896.189,0
1896939,53.17,0,0,40.62,1896.939,0
1897673,53.17,0,0,40.62,1897.673,0
1898423,53.17,0,0,40.62,1898.423,0
1899189,53.17,0,0,40.62,1899.189,0
1899939,53.17,0,0,40.62,1899.939,0
1900689,53.17,0,0,40.62,1900.689,0
1901439,53.17,0,0,40.62,1901.439,0
1902189,53.17,0,0,40.62,1902.189,0
1902923,53.17,0,0,40.62,1902.923,0
1903689,53.17,0,0,40.62,1903.689,0
1904439,53.17,0,0,40.62,1904.439,0
1905189,53.17,0,0,40.62,1905.189,0
1905939,53.17,0,0,40.62,1905.939,0
1906689,53.17,0,0,40.62,1906.689,0
1907423,53.17,0,0,40.62,1907.423,0
1908189,53.17,0,0,40.62,1908.189,0
1908939,53.18,0,0,40.62,1908.939,0
1909673,53.18,0,0,40.62,1909.673,0
1910439,53.18,0,0,40.62,1910.439,0
1911189,53.18,0,0,40.62,1911.189,0
1911923,53.18,0,0,40.62,1911.923,0
1912673,53.18,0,0,40.62,1912.673,0
1913439,53.18,0,0,40.62,1913.439,0
1914189,53.18,0,0,40.62,1914.189,0
1914939,53.18,0,0,40.62,1914.939,0
1915689,53.18,0,0,40.62,1915.689,0
1916439,53.19,0,0,40.62,1916.439,0
1917189,53.19,0,0,40.62,1917.189,0
1917939,53.19,0,0,40.62,1917.939,0
1918673,53.19,0,0,40.62,1918.673,0
1919439,53.19,0,0,40.62,1919.439,0
1920173,53.19,0,0,40.62,1920.173,0
1920939,53.19,0,0,40.62,1920.939,0
1921673,53.19,0,0,40.62,1921.673,0
1922439,53.19,0,0,40.62,1922.439,0
1923173,53.19,0,0,40.62,1923.173,0
1923923,53.19,0,0,40.62,1923.923,0
1924673,53.19,0,0,40.62,1924.673,0
1925439,53.19,0,0,40.62,1925.439,0
1926189,53.19,0,0,40.62,1926.189,0
1926939,53.19,0,0,40.62,1926.939,0
1927689,53.19,0,0,40.62,1927.689,0
1928439,53.19,0,0,40.62,1928.439,0
1929173,53.19,0,0,40.62,1929.173,0
1929939,53.19,0,0,40.62,1929.939,0
1930673,53.19,0,0,40.62,1930.673,0
1931439,53.19,0,0,40.62,1931.439,0
1932173,53.19,0,0,40.62,1932.173,0
1932939,53.19,0,0,40.62,1932.939,0
1933673,53.19,0,0,40.62,1933.673,0
1934439,53.19,0,0,40.62,1934.439,0
1935173,53.19,0,0,40.62,1935.173,0
1935939,53.19,0,0,40.62,1935.939,0
1936689,53.19,0,0,40.62,1936.689,0
1937423,53.19,0,0,40.62,1937.423,0
1938173,53.19,0,0,40.62,1938.173,0
1938939,53.19,0,0,40.62,1938.939,0
1939689,53.19,0,0,40.62,1939.689,0
1940423,53.19,0,0,40.62,1940.423,0
1941173,53.19,0,0,40.62,1941.173,0
1941939,53.19,0,0,40.62,1941.939,0
1942673,53.19,0,0,40.62,1942.673,0
1943423,53.19,0,0,40.62,1943.423,0
1944173,53.19,0,0,40.62,1944.173,0
1944939,53.19,0,0,40.62,1944.939,0
1945689,53.19,0,0,40.62,1945.689,0
1946439,53.19,0,0,40.62,1946.439,0
1947189,53.19,0,0,40.62,1947.189,0
1947939,53.19,0,0,40.62,1947.939,0
1948673,53.19,0,0,40.62,1948.673,0
1949423,53.19,0,0,40.62,1949.423,0
1950173,53.19,0,0,40.62,1950.173,0
1950923,53.19,0,0,40.62,1950.923,0
1951689,53.19,0,0,40.62,1951.689,0
1952439,53.19,0,0,40.62,1952.439,0
1953173,53.19,0,0,40.62,1953.173,0
1953923,53.19,0,0,40.62,1953.923,0
1954673,53.19,0,0,40.62,1954.673,0
1955439,53.19,0,0,40.62,1955.439,0
1956173,53.19,0,0,40.62,1956.173,0
1956939,53.19,0,0,40.62,1956.939,0
1957673,53.19,0,0,40.62,1957.673,0
1958439,53.19,0,0,40.62,1958.439,0
1959189,53.19,0,0,40.62,1959.189,0
1959939,53.19,0,0,40.62,1959.939,0
1960673,53.19,0,0,40.62,1960.673,0
1961439,53.19,0,0,40.62,1961.439,0
1962189,53.19,0,0,40.62,1962.189,0
1962939,53.19,0,0,40.62,1962.939,0
1963673,53.19,0,0,40.62,1963.673,0
1964439,53.19,0,0,40.62,1964.439,0
1965189,53.19,0,0,40.62,1965.189,0
1965923,53.19,0,0,40.62,1965.923,0
1966673,53.19,0,0,40.62,1966.673,0
1967439,53.19,0,0,40.62,1967.439,0
1968173,53.19,0,0,40.62,1968.173,0
1968939,53.19,0,0,40.62,1968.939,0
1969689,53.19,0,0,40.62,1969.689,0
1970423,53.19,0,0,40.62,1970.423,0
1971189,53.19,0,0,40.62,1971.189,0
1971923,53.19,0,0,40.62,1971.923,0
1972689,53.19,0,0,40.62,1972.689,0
1973439,53.19,0,0,40.62,1973.439,0
1974173,53.19,0,0,40.62,1974.173,0
1974923,53.19,0,0,40.62,1974.923,0
1975689,53.19,0,0,40.62,1975.689,0
1976423,53.19,0,0,40.62,1976.423,0
1977189,53.19,0,0,40.62,1977.189,0
1977939,53.19,0,0,40.62,1977.939,0
1978689,53.19,0,0,40.62,1978.689,0
1979439,53.19,0,0,40.62,1979.439,0
1980189,53.19,0,0,40.62,1980.189,0
1980923,53.19,0,0,40.62,1980.923,0
1981689,53.19,0,0,40.62,1981.689,0
1982423,53.19,0,0,40.62,1982.423,0
1983189,53.19,0,0,40.62,1983.189,0
1983939,53.19,0,0,40.62,1983.939,0
1984673,53.19,0,0,40.62,1984.673,0
1985439,53.19,0,0,40.62,1985.439,0
1986189,53.19,0,0,40.62,1986.189,0
1986939,53.19,0,0,40.62,1986.939,0
1987689,53.19,0,0,40.62,1987.689,0
1988423,53.19,0,0,40.62,1988.423,0
1989173,53.19,0,0,40.62,1989.173,0
1989939,53.2,0,0,40.62,1989.939,0
1990673,53.19,0,0,40.62,1990.673,0
1991423,53.19,0,0,40.62,1991.423,0
1992173,53.19,0,0,40.62,1992.173,0
1992939,53.19,0,0,40.62,1992.939,0
1993689,53.19,0,0,40.62,1993.689,0
1994423,53.19,0,0,40.62,1994.423,0
1995189,53.19,0,0,40.62,1995.189,0
1995939,53.2,0,0,40.62,1995.939,0
1996673,53.19,0,0,40.62,1996.673,0
1997439,53.19,0,0,40.62,1997.439,0
1998189,53.19,0,0,40.62,1998.189,0
1998939,53.2,0,0,40.62,1998.939,0
1999689,53.2,0,0,40.62,1999.689,0
2000439,53.2,0,0,40.62,2000.439,0
2001189,53.2,0,0,40.62,2001.189,0
2001923,53.2,0,0,40.62,2001.923,0
2002689,53.2,0,0,40.62,2002.689,0
2003439,53.2,0,0,40.62,2003.439,0
2004189,53.2,0,0,40.62,2004.189,0
2004939,53.2,0,0,40.62,2004.939,0
2005673,53.2,0,0,40.62,2005.673,0
2006423,53.2,0,0,40.62,2006.423,0
2007189,53.2,0,0,40.62,2007.189,0
2007939,53.2,0,0,40.62,2007.939,0
2008689,53.2,0,0,40.62,2008.689,0
2009439,53.2,0,0,40.62,2009.439,0
2010189,53.2,0,0,40.62,2010.189,0
2010939,53.2,0,0,40.62,2010.939,0
2011673,53.2,0,0,40.62,2011.673,0
2012439,53.2,0,0,40.62,2012.439,0
2013189,53.2,0,0,40.62,2013.189,0
2013923,53.2,0,0,40.62,2013.923,0
2014673,53.2,0,0,40.62,2014.673,0
2015439,53.2,0,0,40.62,2015.439,0
2016189,53.2,0,0,40.62,2016.189,0
2016923,53.2,0,0,40.62,2016.923,0
2017673,53.2,0,0,40.62,2017.673,0
2018439,53.2,0,0,40.62,2018.439,0
2019189,53.2,0,0,40.62,2019.189,0
2019923,53.2,0,0,40.62,2019.923,0
2020673,53.2,0,0,40.62,2020.673,0
2021439,53.2,0,0,40.62,2021.439,0
2022173,53.2,0,0,40.62,2022.173,0
2022939,53.2,0,0,40.62,2022.939,0
2023689,53.2,0,0,40.62,2023.689,0
2024439,53.2,0,0,40.62,2024.439,0
2025189,53.2,0,0,40.62,2025.189,0
2025923,53.2,0,0,40.62,2025.923,0
2026689,53.2,0,0,40.62,2026.689,0
2027423,53.2,0,0,40.62,2027.423,0
2028189,53.2,0,0,40.62,2028.189,0
2028939,53.2,0,0,40.62,2028.939,0
2029689,53.2,0,0,40.62,2029.689,0
2030423,53.2,0,0,40.62,2030.423,0
2031189,53.2,0,0,40.62,2031.189,0
2031939,53.2,0,0,40.62,2031.939,0
2032689,53.2,0,0,40.62,2032.689,0
2033423,53.2,0,0,40.62,2033.423,0
2034173,53.2,0,0,40.62,2034.173,0
2034939,53.2,0,0,40.62,2034.939,0
2035673,53.2,0,0,40.62,2035.673,0
2036423,53.2,0,0,40.62,2036.423,0
2037189,53.2,0,0,40.62,2037.189,0
2037939,53.2,0,0,40.62,2037.939,0
2038673,53.2,0,0,40.62,2038.673,0
2039439,53.2,0,0,40.62,2039.439,0
2040189,53.2,0,0,40.62,2040.189,0
2040923,53.2,0,0,40.62,2040.923,0
2041689,53.2,0,0,40.62,2041.689,0
2042439,53.2,0,0,40.62,2042.439,0
2043173,53.2,0,0,40.62,2043.173,0
2043939,53.2,0,0,40.62,2043.939,0
2044689,53.2,0,0,40.62,2044.689,0
2045439,53.2,0,0,40.62,2045.439,0
2046189,53.2,0,0,40.62,2046.189,0
2046923,53.2,0,0,40.62,2046.923,0
2047673,53.2,0,0,40.62,2047.673,0
2048439,53.2,0,0,40.62,2048.439,0
2049173,53.2,0,0,40.62,2049.173,0
2049923,53.2,0,0,40.62,2049.923,0
2050673,53.2,0,0,40.62,2050.673,0
2051423,53.2,0,0,40.62,2051.423,0
2052173,53.2,0,0,40.62,2052.173,0
2052939,53.2,0,0,40.62,2052.939,0
2053673,53.2,0,0,40.62,2053.673,0
2054423,53.2,0,0,40.62,2054.423,0
2055189,53.2,0,0,40.62,2055.189,0
2055923,53.2,0,0,40.62,2055.923,0
2056689,53.2,0,0,40.62,2056.689,0
2057439,53.2,0,0,40.62,2057.439,0
2058189,53.2,0,0,40.62,2058.189,0
2058923,53.2,0,0,40.62,2058.923,0
2059673,53.2,0,0,40.62,2059.673,0
2060439,53.2,0,0,40.62,2060.439,0
2061189,53.2,0,0,40.62,2061.189,0
2061939,53.2,0,0,40.62,2061.939,0
2062673,53.2,0,0,40.62,2062.673,0
2063439,53.2,0,0,40.62,2063.439,0
2064189,53.2,0,0,40.62,2064.189,0
2064939,53.2,0,0,40.62,2064.939,0
2065689,53.2,0,0,40.62,2065.689,0
2066423,53.2,0,0,40.62,2066.423,0
2067189,53.2,0,0,40.62,2067.189,0
2067923,53.2,0,0,40.62,2067.923,0
2068689,53.2,0,0,40.62,2068.689,0
2069423,53.2,0,0,40.62,2069.423,0
2070189,53.2,0,0,40.62,2070.189,0
2070923,53.2,0,0,40.62,2070.923,0
2071673,53.2,0,0,40.62,2071.673,0
2072439,53.2,0,0,40.62,2072.439,0
2073189,53.2,0,0,40.62,2073.189,0
2073923,53.2,0,0,40.62,2073.923,0
2074673,53.2,0,0,40.62,2074.673,0
2075439,53.2,0,0,40.62,2075.439,0
2076189,53.2,0,0,40.62,2076.189,0
2076939,53.2,0,0,40.62,2076.939,0
2077673,53.2,0,0,40.62,2077.673,0
2078439,53.2,0,0,40.62,2078.439,0
2079189,53.2,0,0,40.62,2079.189,0
2079939,53.2,0,0,40.62,2079.939,0
2080689,53.2,0,0,40.62,2080.689,0
2081423,53.2,0,0,40.62,2081.423,0
2082189,53.2,0,0,40.62,2082.189,0
2082923,53.2,0,0,40.62,2082.923,0
2083689,53.2,0,0,40.62,2083.689,0
2084439,53.2,0,0,40.62,2084.439,0
2085189,53.2,0,0,40.62,2085.189,0
2085939,53.2,0,0,40.62,2085.939,0
2086673,53.2,0,0,40.62,2086.673,0
2087423,53.2,0,0,40.62,2087.423,0
2088173,53.2,0,0,40.62,2088.173,0
2088923,53.2,0,0,40.62,2088.923,0
2089673,53.2,0,0,40.62,2089.673,0
2090439,53.2,0,0,40.62,2090.439,0
2091189,53.2,0,0,40.62,2091.189,0
2091923,53.2,0,0,40.62,2091.923,0
2092689,53.2,0,0,40.62,2092.689,0
2093439,53.2,0,0,40.62,2093.439,0
2094173,53.2,0,0,40.62,2094.173,0
2094939,53.2,0,0,40.62,2094.939,0
2095673,53.2,0,0,40.62,2095.673,0
