x_meter_interp,y_meter_interp,cumulative_distance
-104.77997893909982,-6.326573488993074,104.97080317207177
-105.77788350042456,-6.386826569840627,105.97052510704387
-106.77578806174932,-6.44707965068818,106.97024704201598
-107.7736926230741,-6.507332731535733,107.9699689769881
-108.77159718439886,-6.567585812383286,108.96969091196021
-109.76950174572362,-6.62783889323084,109.96941284693233
-110.76740630704838,-6.688091974078392,110.96913478190443
-111.76531086837313,-6.748345054925945,111.96885671687654
-112.7632154296979,-6.808598135773499,112.96857865184866
-113.76111999102265,-6.868851216621052,113.96830058682077
-114.75902455234743,-6.929104297468605,114.96802252179289
-115.75739380477798,-6.9810001852126256,115.96774445676499
-116.75582673229815,-7.031750914349155,116.9674663917371
-117.75425965981832,-7.082501643485685,117.96718832670922
-118.75269258733849,-7.133252372622215,118.96691026168133
