s,x,y,kappa,heading,track_width_left,track_width_right,normal_x,normal_y
476.0,-254.15290439043793,112.49435404775896,-0.010567063589443922,6.271163925137272,4.9999266370479365,4.999926637047936,0.012021092502154678,0.9999277440570667
477.0,-253.1529248690796,112.48765355018102,-0.010509209148904297,6.265559752244943,4.999707900019214,4.999707900019186,0.017624642355786837,0.999844673927821
478.0,-252.1529541375404,112.48075466667413,-0.010548162642165959,6.2605312388327565,4.999336487161472,4.999336487161457,0.022652130692849295,0.9997434075676989
479.0,-251.152951231734,112.47484808159061,-0.010689647972428488,6.255437671908229,4.999023469865382,4.999023469865412,0.027744074779780963,0.9996150590675462
480.0,-250.1530710705254,112.46508123450951,-0.010935840088400477,6.250326704943082,4.999870259426342,4.9998702594263555,0.03285268971736036,0.9994602046996843
481.0,-249.15430132049354,112.42035367804526,-0.011287285967164253,6.246779658471788,4.999516266218216,4.999516266218199,0.03639760740729837,0.9993373875598891
482.0,-248.1559275040965,112.36314470680763,-0.011752234556933422,6.242892891915843,4.999286311019526,4.999286311019496,0.04028151383551438,0.9991883704502966
483.0,-247.15753842411368,112.30647292197598,-0.012351411607501733,6.237775108011511,4.9996857635817245,4.99968576358171,0.04539459415301949,0.998969134068557
484.0,-246.15914349613982,112.24977322458572,-0.013088562258256829,6.231761030177413,4.999921013330126,4.999921013330124,0.05140161512354748,0.9986780632229241
485.0,-245.16078733489815,112.19264618202241,-0.013960628397312646,6.2243558361216635,4.999990658465003,4.999990658464989,0.05879554304479254,0.9982700456880732
486.0,-244.16228162884894,112.1372603783865,-0.014954547175650637,6.216074393256656,4.999809162048953,4.999809162048955,0.06706054874088486,0.9977489076929983
487.0,-243.1643476082416,112.0751934388734,-0.016057737693924764,6.207335312679432,4.999619971211094,4.999619971211098,0.07577728511368322,0.9971247680510196
488.0,-242.17075942378858,111.96231249255594,-0.017271928253066164,6.19702701115184,4.99821840167067,4.998218401670698,0.08605173979494171,0.9962906694726511
489.0,-241.17718174065004,111.84932214198075,-0.018599539539016285,6.184443521189594,4.999433800886331,4.999433800886334,0.09858140977312617,0.9951289894516906
490.0,-240.1836644342462,111.73557632947256,-0.020039024787977755,6.169273642399827,5.000002066410131,5.0000020664101035,0.1136654741185207,0.9935190788270811
491.0,-239.1901552064973,111.62192131553154,-0.021589338169846636,6.153109688805273,4.9993350804757615,4.9993350804757615,0.12970912254742395,0.9915520881567329
492.0,-238.19655298797798,111.50866061318604,-0.023252931994174428,6.137979534213267,4.997597672312791,4.997597672312811,0.14469604021544502,0.9894761522876486
493.0,-237.20331544686664,111.39372803280526,-0.02503493392342776,6.121377692296796,4.993892481605953,4.993892481605949,0.16110247208877407,0.9869376847029836
494.0,-236.20870931358078,111.2851019459509,-0.026935278844229457,6.101935757628671,4.990692287835167,4.990692287835175,0.18025879478435364,0.9836192184493409
495.0,-235.219327236734,111.15239464863302,-0.028953712218814626,6.079768342188262,4.998523377444529,4.9985233774444895,0.20201701766840977,0.9793820115625779
496.0,-234.2684964219149,110.84202913212188,-0.031085927684499644,6.05426731159195,4.982750600249625,4.9827506002496875,0.22692387895473123,0.973912497691727
497.0,-233.31665304902424,110.53626029597864,-0.03332333146208326,6.024309856416958,4.992655279635876,4.992655279635779,0.25599363645486517,0.9666784667585258
498.0,-232.36562656838262,110.22698868497388,-0.03565183364138639,5.989064739471485,4.999030358290476,4.999030358290488,0.2898982951019291,0.9570574583048788
499.0,-231.41396792089176,109.91965002358685,-0.03804665937029508,5.948104498393643,4.999256681806162,4.999256681806148,0.3288454854509327,0.9443837391116708
500.0,-230.46408564329883,109.60792932174539,-0.040461782667038704,5.902282526825024,4.997406997281594,4.997406997281633,0.371758698335701,0.9283293974725487
501.0,-229.54171997173566,109.23018973229286,-0.04283250888775657,5.850817753188959,5.000377225375416,5.000377225375415,0.4190216575618464,0.907976238947982
502.0,-228.6549882849876,108.76679952819156,-0.04507604895345954,5.793306838736354,4.999690997549898,4.999690997549846,0.47051865340997434,0.8823900479908329
503.0,-227.76564483777557,108.3099872651454,-0.04709518617067081,5.729783577161546,4.984025549999331,4.984025549999358,0.5255842573908068,0.850741552049125
504.0,-226.87612958850076,107.85244738170813,-0.04878639752793365,5.66206054116296,4.950665664635782,4.950665664635805,0.5819502156406634,0.8132244133791026
505.0,-225.99014156275163,107.39096070660759,-0.05005027329399699,5.590912808775837,4.951864805511693,4.951864805511715,0.6382881924338785,0.7697974950592475
506.0,-225.2062129218588,106.80631544929075,-0.05080344941669582,5.5169624602135885,5.001517390381208,5.001517390381228,0.693418620776501,0.7205349515189496
507.0,-224.6057263188148,106.00154947290265,-0.05098994643383889,5.441010501328071,4.985628843164516,4.9856288431645375,0.7460929598873177,0.6658417944276113
508.0,-223.98561854851744,105.21760532714625,-0.050589493922019946,5.363979541409495,5.0011143415568515,5.001114341556784,0.7951202060454531,0.6064518595389383
509.0,-223.38603473132883,104.41970367914936,-0.049619296894212905,5.286907933995136,4.9963334580849175,4.996333458084965,0.8394538150762274,0.5434310373487762
510.0,-222.94875806275826,103.5336162086089,-0.04813388401048997,5.210749973624265,4.976198636047393,4.976198636047404,0.8783671644937596,0.4779865315458089
511.0,-222.61887714839634,102.58835435269894,-0.046217130058520045,5.136804007093369,4.981108592837165,4.981108592837106,0.9112797737091775,0.41178777790088705
512.0,-222.28301529150883,101.64689670184893,-0.04397014682941419,5.068031295807269,5.000108922476912,5.00010892247697,0.937423032760392,0.34819255829254775
513.0,-221.94331087370676,100.70576231128791,-0.04149867979297252,5.005333799925435,4.996014545264787,4.996014545264741,0.95739764410527,0.2887728364332057
514.0,-221.635842802693,99.75683705038155,-0.03890242424434949,4.949285402353222,4.999301204585149,4.999301204585114,0.972071024261694,0.23468686326852883
515.0,-221.50652300045454,98.76379475886309,-0.03626675307633537,4.90003595992704,4.994040394940769,4.994040394940711,0.9824459050179246,0.18654769822624678
516.0,-221.36168412718723,97.77473966639357,-0.03365799009903722,4.857449899682524,4.9999111254660304,4.999911125466088,0.9894971016589321,0.14455270944736026
517.0,-221.21819490182557,96.7848273972516,-0.031120646300203197,4.821711097594518,4.99797055209821,4.99797055209827,0.9940302863980017,0.10910448993284694
518.0,-221.085148160328,95.79432866927147,-0.028683168901909688,4.792974359566318,4.999509325069406,4.999509325069406,0.9967547551207248,0.08049818721079376
519.0,-221.04731928089402,94.79658038109623,-0.026360038946070127,4.770415487320992,4.997241108234005,4.997241108233947,0.9983169345765983,0.05799394914630073
520.0,-221.04006107250243,93.79653659210264,-0.0241573860806067,4.75305290385578,4.997182002714101,4.997182002714158,0.9991733365844834,0.04065271772748905
521.0,-221.03143255442455,92.7965924369137,-0.022074698285139013,4.739045305196505,4.999209053742674,4.999209053742758,0.9996447412105577,0.026653168105820014
522.0,-221.02317171366778,91.79662154831834,-0.02010730729479015,4.727857228091979,4.99986166667954,4.99986166667954,0.99988036904177,0.015467630875271789
523.0,-221.01481221784462,90.79665783270072,-0.01824840929651397,4.7208002359553305,5.000002739234919,5.000002739234862,0.9999646255984226,0.008411156389362871
524.0,-221.0064791982057,89.7966921925171,-0.01649003428832802,4.716075693076316,4.9999452067074435,4.999945206707443,0.9999932040824621,0.0036867043400911127
525.0,-220.99813905374216,88.79672706853874,-0.014823981500315718,4.712025284181996,4.999810846311236,4.999810846311208,0.9999999338625368,-0.0003636961946760992
526.0,-220.98980089914286,87.79676180673643,-0.013242402375609735,4.709459276938658,4.999682509539171,4.999682509539113,0.9999957084219289,-0.002929699255014148
527.0,-220.98146191823338,86.79679657936921,-0.01174212404477589,4.709014187714723,4.999657021296917,4.999657021296917,0.9999943053926221,-0.003374786263925064
528.0,-220.97312425261708,85.79683135227951,-0.010330411853227786,4.709647351226323,4.99969298838347,4.99969298838347,0.9999962417371332,-0.002741625723777575
