s,velocity,energy,time
4204.843556,24.75727598,5.593952077,588.6
4205.530233,24.72038597,5.593952077,588.7
4206.215907,24.68425988,5.593952077,588.8
4206.900598,24.64889965,5.593952077,588.9
4207.584309,24.6135833,5.593952077,589
4208.26706,24.57903436,5.593952077,589.1
4208.948873,24.54525636,5.593952077,589.2
4209.629748,24.51152049,5.593952077,589.3
4210.309708,24.4785612,5.593952077,589.4
4210.988775,24.44638621,5.593952077,589.5
4211.666948,24.41425181,5.593952077,589.6
4212.344251,24.38291079,5.593952077,589.7
4213.020706,24.35237356,5.593952077,589.8
4213.696314,24.32187546,5.593952077,589.9
4214.371097,24.29219344,5.593952077,590
4215.045079,24.2633428,5.593952077,590.1
4215.71826,24.23452982,5.593952077,590.2
4216.390665,24.20656671,5.593952077,590.3
4217.062317,24.17947472,5.593952077,590.4
4217.733217,24.15241881,5.593952077,590.5
4218.403391,24.12625589,5.593952077,590.6
4219.072864,24.1010067,5.593952077,590.7
4219.741636,24.07579172,5.593952077,590.8
4220.409733,24.05150829,5.593952077,590.9
4221.077182,24.02817214,5.593952077,591
4221.743984,24.00486812,5.593952077,591.1
4222.410165,23.98252569,5.593952077,591.2
4223.075753,23.96116033,5.593952077,591.3
4223.740748,23.93982479,5.593952077,591.4
4224.405178,23.91948252,5.593952077,591.5
4225.069071,23.90015051,5.593952077,591.6
4225.732428,23.88084574,5.593952077,591.7
4226.395277,23.86256518,5.593952077,591.8
4227.057647,23.84531826,5.593952077,591.9
4227.719539,23.82809571,5.593952077,592
4228.380981,23.81190823,5.593952077,592.1
4229.042002,23.79675072,5.593952077,592.2
4229.702602,23.7816146,5.593952077,592.3
4230.36281,23.76749668,5.593952077,592.4
4231.022654,23.75438256,5.593952077,592.5
4231.682134,23.74128684,5.593952077,592.6
4232.341278,23.72917798,5.593952077,592.7
4233.000113,23.71803872,5.593952077,592.8
4233.658638,23.70691493,5.593952077,592.9
4234.316881,23.69674048,5.593952077,593
4234.974867,23.68749182,5.593952077,593.1
4235.632596,23.67825581,5.593952077,593.2
4236.290094,23.66991522,5.593952077,593.3
4236.947383,23.66243316,5.593952077,593.4
4237.604466,23.65496114,5.593952077,593.5
4238.261363,23.6483024,5.593952077,593.6
4238.918096,23.64240527,5.593952077,593.7
4239.574666,23.63651586,5.593952077,593.8
4240.231092,23.63133005,5.593952077,593.9
4240.887392,23.62678636,5.593952077,594
4241.543565,23.62224849,5.593952077,594.1
4242.199629,23.618289,5.593952077,594.2
4242.855597,23.61484504,5.593952077,594.3
4243.511469,23.61140541,5.593952077,594.4
4244.167259,23.60842082,5.593952077,594.5
4244.822976,23.6058356,5.593952077,594.6
4245.478622,23.60325357,5.593952077,594.7
4246.134206,23.60102092,5.593952077,594.8
4246.789728,23.59879099,5.593952077,594.9
4247.445197,23.596867,5.593952077,595
4248.100619,23.59521141,5.593952077,595.1
4248.755996,23.5935578,5.593952077,595.2
4249.411333,23.59213917,5.593952077,595.3
4250.066637,23.59092403,5.593952077,595.4
4250.721906,23.5897103,5.593952077,595.5
4251.377147,23.58866779,5.593952077,595.6
4252.032363,23.58776203,5.593952077,595.7
4252.687553,23.5868573,5.593952077,595.8
4253.342721,23.58605231,5.593952077,595.9
4253.997869,23.58530909,5.593952077,596
4254.652996,23.5845667,5.593952077,596.1
4255.308103,23.58384992,5.593952077,596.2
4255.963189,23.58312758,5.593952077,596.3
4256.618256,23.582406,5.593952077,596.4
4257.273302,23.58165508,5.593952077,596.5
4257.928326,23.58085955,5.593952077,596.6
4258.583328,23.58006484,5.593952077,596.7
4259.238306,23.57921781,5.593952077,596.8
4259.893259,23.57831576,5.593952077,596.9
4260.548188,23.57741463,5.593952077,597
4261.203089,23.57645751,5.593952077,597.1
4261.857963,23.57544219,5.593952077,597.2
4262.512808,23.57442786,5.593952077,597.3
4263.167623,23.57335008,5.593952077,597.4
4263.822406,23.57220056,5.593952077,597.5
4264.477158,23.57105212,5.593952077,597.6
4265.131875,23.56982156,5.593952077,597.7
4265.786558,23.56859213,5.593952077,597.8
4266.441205,23.56726962,5.593952077,597.9
4267.095811,23.56584399,5.593952077,598
4267.750379,23.56441963,5.593952077,598.1
4268.404903,23.56288374,5.593952077,598.2
4269.059382,23.56122999,5.593952077,598.3
4269.713814,23.55957766,5.593952077,598.4
4270.368198,23.55780291,5.593952077,598.5
4271.022528,23.55590229,5.593952077,598.6
4271.676806,23.55400325,5.593952077,598.7
4272.331028,23.55197492,5.593952077,598.8
4272.985189,23.5498132,5.593952077,598.9
4273.639291,23.5476532,5.593952077,599
4274.293328,23.54535428,5.593952077,599.1
4274.947298,23.54291002,5.593952077,599.2
4275.6012,23.54046764,5.593952077,599.3
4276.25503,23.53787334,5.593952077,599.4
4276.908783,23.53512187,5.593952077,599.5
4277.56246,23.53237244,5.593952077,599.6
4278.216056,23.52946266,5.593952077,599.7
4278.869567,23.52639175,5.593952077,599.8
4279.522993,23.52332305,5.593952077,599.9
4280.176329,23.52009359,5.593952077,600
4280.829571,23.51670342,5.593952077,600.1
4281.482718,23.51331561,5.593952077,600.2
4282.135767,23.50976477,5.593952077,600.3
4282.788718,23.50621637,5.593952077,600.4
4283.441565,23.50249941,5.593952077,600.5
4284.094304,23.49860551,5.593952077,600.6
4284.746935,23.49471423,5.593952077,600.7
4285.399453,23.49063599,5.593952077,600.8
4286.051852,23.48636142,5.593952077,600.9
4286.704132,23.48208967,5.593952077,601
4287.356288,23.47761425,5.593952077,601.1
4288.008314,23.4729312,5.593952077,601.2
4288.66021,23.46825121,5.593952077,601.3
4289.31197,23.46336236,5.593952077,601.4
4289.963588,23.45826515,5.593952077,601.5
4290.615065,23.45317124,5.593952077,601.6
4291.266395,23.44786924,5.593952077,601.7
4291.917571,23.4423582,5.593952077,601.8
4292.568595,23.43685069,5.593952077,601.9
4293.21946,23.431131,5.593952077,602
4293.87016,23.4251944,5.593952077,602.1
4294.520695,23.4192616,5.593952077,602.2
4295.171059,23.41310606,5.593952077,602.3
4295.821245,23.40672252,5.593952077,602.4
4296.471255,23.40034304,5.593952077,602.5
4297.121081,23.39373159,5.593952077,602.6
4297.770723,23.38712434,5.593952077,602.7
4298.420176,23.38028319,5.593952077,602.8
4299.069431,23.37320778,5.593952077,602.9
4299.718491,23.36613686,5.593952077,603
4300.367347,23.3588226,5.593952077,603.1
4301.015993,23.35125566,5.593952077,603.2
4301.664429,23.34369353,5.593952077,603.3
4302.312648,23.33587607,5.593952077,603.4
4302.960642,23.32780619,5.593952077,603.5
4303.608413,23.31974143,5.593952077,603.6
4304.255952,23.31141722,5.593952077,603.7
4304.903252,23.30278492,5.593952077,603.8
4305.550312,23.29415812,5.593952077,603.9
4306.197123,23.28519463,5.593952077,604
4306.843674,23.27586641,5.593952077,604.1
4307.489967,23.26654425,5.593952077,604.2
4308.13599,23.25683207,5.593952077,604.3
4308.781744,23.24712627,5.593952077,604.4
4309.427216,23.23700978,5.593952077,604.5
4310.072396,23.22646661,5.593952077,604.6
4310.717283,23.21593059,5.593952077,604.7
4311.361865,23.20495589,5.593952077,604.8
4312.00613,23.19353395,5.593952077,604.9
4312.650078,23.18211999,5.593952077,605
4313.293696,23.17025264,5.593952077,605.1
4313.936972,23.15792813,5.593952077,605.2
4314.579905,23.14561249,5.593952077,605.3
4315.222484,23.13283798,5.593952077,605.4
4315.864695,23.11960546,5.593952077,605.5
4316.506539,23.10638274,5.593952077,605.6
4317.148003,23.09270579,5.593952077,605.7
4317.789075,23.07858236,5.593952077,605.8
4318.429755,23.06446969,5.593952077,605.9
4319.070031,23.04992298,5.593952077,606
4319.709902,23.03538747,5.593952077,606.1
4320.349359,23.02043579,5.593952077,606.2
4320.988389,23.00509124,5.593952077,606.3
4321.123229,23.00185395,5.593952077,606.3211037
4321.20045,23,5.593952077,606.33319
4321.20045,23,5.593952077,606.33319
4321.20745,22.99983193,5.593952085,606.3342857
4321.221451,22.9994958,5.593952119,606.3364772
4321.249452,22.99882354,5.593952231,606.34086
4321.277452,22.99815129,5.59395239,606.3452429
4321.305451,22.99747907,5.59395258,606.3496258
4321.355989,22.99626572,5.593953047,606.3575372
4321.406524,22.99505242,5.593953675,606.3654485
4321.502078,22.99275826,5.593955307,606.3804087
4321.539615,22.99185702,5.593956109,606.3862861
4321.577151,22.99095581,5.593957005,606.3921635
4321.614685,22.99005464,5.593957993,606.3980409
4321.627196,22.98975425,5.593958343,606.4
4321.689748,22.98821565,5.593960381,606.4097956
4321.814841,22.98513885,5.593964992,606.4293869
4321.998364,22.9806249,5.593973722,606.4581336
4322.221328,22.97514072,5.593987576,606.4930658
4322.265581,22.97405224,5.593990758,606.5
4322.486786,22.96849214,5.594010773,606.5346709
4322.903499,22.95801778,5.59405548,606.6
4323.034648,22.95472169,5.594073204,606.6205681
4323.296908,22.94813034,5.594111637,606.6617044
4323.54099,22.94199563,5.594152877,606.7
4323.598341,22.94052623,5.594163502,606.709
4323.713037,22.93758778,5.594185366,606.727
4323.894248,22.93294515,5.594222446,606.7554435
4324.11635,22.92725469,5.594272233,606.7903133
4324.178039,22.92567412,5.594286923,606.8
4324.27056,22.92326349,5.594310106,606.8145301
4324.455584,22.91844285,5.594358228,606.8435902
4324.739598,22.91104278,5.594439074,606.8882101
4324.814628,22.90908778,5.594461866,606.9
4324.927154,22.90615622,5.594497896,606.9176849
4325.152177,22.90029373,5.594572779,606.9530547
4325.450754,22.89251458,5.594681044,607
4325.507982,22.89100168,5.594703168,607.009
4325.622429,22.88797619,5.594748191,607.027
4325.818677,22.88278812,5.594829063,607.0578709
4326.0612,22.87637641,5.594935533,607.0960308
4326.086422,22.8757096,5.594947025,607.1
4326.212512,22.87237649,5.595006695,607.1198459
4326.464655,22.86571107,5.595130131,607.1595378
4326.721616,22.85891796,5.595264504,607.2
4326.77876,22.85738823,5.595295803,607.209
4326.893039,22.85432907,5.595359286,607.227
4327.098113,22.84883925,5.595477709,607.2593071
4327.356348,22.84192598,5.59563521,607.3
4327.413449,22.84038092,5.595671549,607.309
4327.527643,22.83729108,5.595745164,607.327
4327.748133,22.83132492,5.5958927,607.3617618
4327.990606,22.82476354,5.596063294,607.4
4328.047664,22.82321973,5.596104972,607.409
4328.161772,22.82013227,5.596189323,607.427
4328.624387,22.80761435,5.596552176,607.5
4328.651253,22.80688081,5.596574473,607.5042409
4328.651253,22.80688081,5.596574473,607.5042409
4328.656162,22.8067686,5.596578784,607.5050157
4328.665978,22.80657916,5.596588116,607.5065653
4328.680146,22.80640704,5.596604389,607.5088016
4328.698699,22.80632639,5.596631034,607.5117302
4328.722783,22.80645224,5.596674662,607.5155319
4328.755752,22.80704181,5.596750993,607.5207361
4328.838288,22.81060817,5.597026201,607.533763
4329.013879,22.82789461,5.598011241,607.5614645
4329.258478,22.87309851,5.600285018,607.6
4329.270761,22.8760274,5.600428055,607.601933
4329.295331,22.88200256,5.6007194,607.605799
4329.367328,22.90084119,5.601633282,607.6171217
4329.461259,22.92834865,5.602959761,607.6318786
4329.656022,22.99556094,5.606189149,607.6624138
4329.896637,23.0966156,5.611055865,607.7
4329.909598,23.10263122,5.611346511,607.7020196
4329.935526,23.11477253,5.611933426,607.7060588
4330.06538,23.17873095,5.615036098,607.726255
4330.376881,23.35241482,5.623562966,607.7744551
4330.542953,23.45606287,5.628717682,607.8
4330.556987,23.46517572,5.629173621,607.8021531
4330.585067,23.48350837,5.630091652,607.8064593
4330.665445,23.53707363,5.632783217,607.8187673
4330.770271,23.60929036,5.636433386,607.8347758
4330.98978,23.76869386,5.644576517,607.8681344
4331.200891,23.93179077,5.653025007,607.9
4331.216051,23.94387306,5.653655804,607.9022792
4331.246385,23.96813947,5.654923972,607.9068377
4331.29048,24.00372173,5.656787982,607.913456
4331.29048,24.00372173,5.656787982,607.913456
4331.318177,24.02618251,5.657962606,607.917606
4331.373623,24.07100396,5.660304363,607.9259061
4331.429171,24.11554955,5.6626314,607.9342061
4331.49985,24.17165114,5.665565395,607.9447448
4331.570691,24.22726708,5.66847631,607.9552835
4331.691293,24.32054049,5.673364439,607.9731696
4331.873063,24.45787501,5.680575409,608
4331.90215,24.47944506,5.68170988,608.0042776
4331.960376,24.52243188,5.683971583,608.0128329
4332.112529,24.63298421,5.689795889,608.0351194
4332.322193,24.7812224,5.69762352,608.0656689
4332.55929,24.94335984,5.706209282,608.1
4332.593906,24.96649355,5.707436962,608.1049914
4332.663203,25.01256889,5.709883195,608.1149743
4332.828178,25.12040144,5.71561667,608.1386677
4333.053539,25.26359385,5.723248949,608.1708724
4333.258457,25.38982763,5.729995624,608.2
4333.294576,25.41163686,5.731163455,608.2051168
4333.366874,25.45506974,5.733490237,608.2153503
4333.566598,25.57277927,5.739806936,608.2435313
4333.851684,25.73520182,5.748549746,608.2835372
4333.969521,25.80047592,5.752072358,608.3
4334.00798,25.82149272,5.753208111,608.3053619
4334.08496,25.86333913,5.755470602,608.3160857
4334.30662,25.98140856,5.761866274,608.3468691
4334.627464,26.14615355,5.770821158,608.3911849
4334.691526,26.17820044,5.772567466,608.4
4334.787852,26.22557075,5.775153092,608.4132227
4334.980847,26.31927823,5.780274274,608.439668
4335.423657,26.52551799,5.791591531,608.5
4335.468555,26.54570851,5.792703296,608.5060889
4335.55842,26.58588564,5.794916904,608.5182666
4335.919017,26.74251792,5.803572143,608.5669518
4336.164987,26.84527235,5.809273283,608.6
4336.211714,26.86437224,5.810335542,608.6062617
4336.305234,26.90237394,5.81245037,608.6187852
4336.607258,27.02209418,5.819130631,608.6591115
4336.914839,27.1394501,5.825706351,608.7
4336.964868,27.15806244,5.826751927,608.7066316
4337.064992,27.1950828,5.828833048,608.7198948
4337.339289,27.29419693,5.834419288,608.7561392
4337.672535,27.41021586,5.840986345,608.8
4337.841241,27.46662627,5.844193423,608.8221119
4338.179332,27.57741182,5.850507086,608.8663357
4338.437595,27.65905383,5.855180274,608.9
4338.623154,27.71558954,5.858429713,608.9241024
4338.995014,27.82644311,5.864818682,608.9723072
4339.209305,27.88814358,5.868390726,609
4339.404552,27.94241087,5.871547221,609.0251549
4339.795789,28.04872766,5.877749934,609.0754647
4339.987122,28.09898373,5.880695674,609.1
4340.192344,28.15109942,5.883762909,609.1262441
4340.603533,28.2531123,5.889786748,609.1787324
4340.770562,28.29319459,5.892165081,609.2
4341.006794,28.34791604,5.895427183,609.23
4341.480149,28.45470648,5.901818733,609.29
4341.559214,28.47199126,5.902858303,609.3
4341.955805,28.55450408,5.907867229,609.35
4342.352956,28.63534544,5.912792314,609.4
4342.524694,28.6688415,5.914850394,609.4215654
4342.868563,28.73466038,5.91890761,609.4646962
4343.150608,28.78681341,5.922142055,609.5
4343.341939,28.82092843,5.924271842,609.523899
4343.725046,28.88783743,5.928464914,609.571697
4343.952311,28.92622571,5.930885809,609.6
4344.122043,28.95398636,5.932649673,609.6211037
4344.343462,28.98977201,5.934928751,609.6486169
4344.407622,29,5.93558192,609.6565837
4344.407622,29,5.93558192,609.6565837
4344.40774,29.00001855,5.93558192,609.6565983
4344.407822,29.00003127,5.93558192,609.6566085
4344.407822,29.00003127,5.93558192,609.6566085
4344.40785,29.0000356,5.93558192,609.656612
4344.40785,29.0000356,5.93558192,609.656612
4344.407878,29.00003996,5.93558192,609.6566154
4344.407934,29.00004864,5.93558192,609.6566224
4344.408049,29.00006626,5.93558192,609.6566366
4344.408291,29.00010283,5.93558192,609.6566667
4344.408846,29.00018326,5.93558192,609.6567355
4344.4094,29.00025937,5.93558192,609.6568044
4344.409954,29.00033137,5.93558192,609.6568732
4344.410509,29.00039942,5.93558192,609.656942
4344.411063,29.00046371,5.93558192,609.6570108
4344.411736,29.00053703,5.93558192,609.6570944
4344.41241,29.00060533,5.93558192,609.657178
4344.413084,29.00066889,5.93558192,609.6572617
4344.413757,29.00072797,5.93558192,609.6573453
4344.414431,29.00078281,5.93558192,609.6574289
4344.415299,29.0008476,5.93558192,609.6575366
4344.416166,29.00090621,5.93558192,609.6576443
4344.417034,29.00095907,5.93558192,609.657752
4344.418077,29.00101558,5.93558192,609.6578815
4344.41912,29.001065,5.93558192,609.6580109
4344.420162,29.00110793,5.93558192,609.6581404
4344.421477,29.00115368,5.93558192,609.6583036
4344.422793,29.00119094,5.93558192,609.6584669
4344.424411,29.00122648,5.93558192,609.6586677
4344.426029,29.00125194,5.93558192,609.6588685
4344.427646,29.0012686,5.93558192,609.6590694
4344.429965,29.0012794,5.93558192,609.6593571
4344.432283,29.00127712,5.93558192,609.6596449
4344.435816,29.00125377,5.93558192,609.6600834
4344.440598,29.00119331,5.93558192,609.6606771
4344.44538,29.00110913,5.93558192,609.6612707
4344.450162,29.00100903,5.93558192,609.6618643
4344.454944,29.00089822,5.93558192,609.6624579
4344.459726,29.0007802,5.93558192,609.6630516
4344.464508,29.00065734,5.93558192,609.6636452
4344.470572,29.00049703,5.93558192,609.6643979
4344.476636,29.00033347,5.93558192,609.6651507
4344.4827,29.00016794,5.93558192,609.6659034
4344.49044,28.99995502,5.93558192,609.6668642
4344.49818,28.99974104,5.93558192,609.667825
4344.507847,28.99947305,5.93558192,609.6690252
4344.517515,28.99920466,5.93558192,609.6702253
4344.529904,28.99886049,5.93558192,609.6717633
4344.542292,28.99851621,5.93558192,609.6733012
4344.559311,28.99804322,5.93558192,609.675414
4344.57633,28.99757021,5.93558192,609.6775269
4344.602213,28.99685081,5.93558192,609.6807403
4344.634678,28.9959485,5.93558192,609.6847709
4344.682159,28.99462881,5.93558192,609.6906661
4344.757332,28.99253946,5.93558192,609.7
4344.890181,28.98881859,5.93558192,609.7164979
4345.155844,28.98137793,5.93558192,609.7494937
4345.562359,28.96999231,5.93558192,609.8
4346.146033,28.95355046,5.93558192,609.8725723
4346.366601,28.94733719,5.93558192,609.9
4347.170062,28.92462001,5.93558192,610
4347.972893,28.90192189,5.93558192,610.1
4348.775094,28.87920088,5.93558192,610.2
4349.576663,28.8565039,5.93558192,610.3
4350.377604,28.83388249,5.93558192,610.4
4351.177921,28.8113916,5.93558192,610.5
4351.977613,28.78891943,5.93558192,610.6
4352.776686,28.7666329,5.93558192,610.7
4353.575147,28.74458334,5.93558192,610.8
4354.373003,28.72281437,5.93558192,610.9
4355.170263,28.70135925,5.93558192,611
4355.966927,28.6799209,5.93558192,611.1
4356.763005,28.65881842,5.93558192,611.2
4357.558501,28.63784278,5.93558192,611.3
4358.353412,28.61678698,5.93558192,611.4
4359.147736,28.59566679,5.93558192,611.5
4359.941474,28.5745635,5.93558192,611.6
4360.734624,28.55341309,5.93558192,611.7
4361.527186,28.53223361,5.93558192,611.8
4362.31916,28.51104469,5.93558192,611.9
4363.110545,28.48986831,5.93558192,612
4363.901342,28.46870988,5.93558192,612.1
4364.691553,28.44758897,5.93558192,612.2
4365.481179,28.42653253,5.93558192,612.3
4366.270223,28.40556878,5.93558192,612.4
4367.058684,28.38462326,5.93558192,612.5
4367.846568,28.36379897,5.93558192,612.6
4368.633877,28.34312347,5.93558192,612.7
4369.420616,28.32262256,5.93558192,612.8
4370.206792,28.3023195,5.93558192,612.9
4370.992404,28.2820342,5.93558192,613
4371.777458,28.26196679,5.93558192,613.1
4372.561962,28.24213359,5.93558192,613.2
4373.345922,28.22254713,5.93558192,613.3
4374.129344,28.20321639,5.93558192,613.4
4374.912231,28.18390226,5.93558192,613.5
4375.694588,28.16484971,5.93558192,613.6
4376.476423,28.14606225,5.93558192,613.7
4377.257743,28.12754171,5.93558192,613.8
4378.03855,28.10903674,5.93558192,613.9
4378.81885,28.09079902,5.93558192,614
4379.59865,28.07282732,5.93558192,614.1
4380.377959,28.055119,5.93558192,614.2
4381.156784,28.03767033,5.93558192,614.3
4381.935123,28.02023581,5.93558192,614.4
4382.712986,28.00305717,5.93558192,614.5
4383.490379,27.98613202,5.93558192,614.6
4384.267308,27.96946066,5.93558192,614.7
4385.043775,27.95280242,5.93558192,614.8
4385.819786,27.93640129,5.93558192,614.9
4386.595349,27.92026319,5.93558192,615
4387.370471,27.90439542,5.93558192,615.1
4388.14516,27.88880517,5.93558192,615.2
4388.919416,27.87322656,5.93558192,615.3
4389.693248,27.85793134,5.93558192,615.4
4390.466654,27.84260941,5.93558192,615.5
4391.239633,27.82724664,5.93558192,615.6
4392.012185,27.81189562,5.93558192,615.7
4392.78431,27.79649973,5.93558192,615.8
4393.556006,27.78105621,5.93558192,615.9
4394.327272,27.76556336,5.93558192,616
4395.098106,27.75002052,5.93558192,616.1
4395.868508,27.73449032,5.93558192,616.2
4396.638478,27.7189109,5.93558192,616.3
4397.408014,27.70328446,5.93558192,616.4
4398.177114,27.68761461,5.93558192,616.5
4398.94578,27.67195805,5.93558192,616.6
4399.714009,27.65626321,5.93558192,616.7
4400.481802,27.64053644,5.93558192,616.8
4401.249157,27.62478552,5.93558192,616.9
4402.016075,27.60904848,5.93558192,617
4402.782556,27.59329685,5.93558192,617.1
4403.548598,27.5775418,5.93558192,617.2
4404.314204,27.56179632,5.93558192,617.3
4405.079373,27.54607481,5.93558192,617.4
4405.844105,27.53036776,5.93558192,617.5
4406.608402,27.51470013,5.93558192,617.6
4407.372266,27.49908762,5.93558192,617.7
4408.135698,27.48354579,5.93558192,617.8
4408.898698,27.46801852,5.93558192,617.9
4409.66127,27.4525771,5.93558192,618
4410.423415,27.43723614,5.93558192,618.1
4411.185138,27.4220101,5.93558192,618.2
4411.946438,27.40679845,5.93558192,618.3
4412.707319,27.39171637,5.93558192,618.4
4413.467785,27.37677893,5.93558192,618.5
4414.22784,27.36200162,5.93558192,618.6
4414.987486,27.34723822,5.93558192,618.7
4415.746726,27.33265027,5.93558192,618.8
4416.505566,27.31825168,5.93558192,618.9
4417.264012,27.30405365,5.93558192,619
4418.02207,27.29006338,5.93558192,619.1
4418.779739,27.27608591,5.93558192,619.2
4419.537025,27.26231854,5.93558192,619.3
4420.293935,27.24875893,5.93558192,619.4
4421.050474,27.2354008,5.93558192,619.5
4421.806642,27.22205449,5.93558192,619.6
4422.562445,27.20890035,5.93558192,619.7
4423.317888,27.19592737,5.93558192,619.8
4424.072974,27.18312369,5.93558192,619.9
4424.827706,27.17033092,5.93558192,620
4425.582086,27.1576948,5.93558192,620.1
4426.33612,27.14520178,5.93558192,620.2
4427.089809,27.13283676,5.93558192,620.3
4427.843156,27.12048184,5.93558192,620.4
4428.596163,27.1082372,5.93558192,620.5
4429.348832,27.09608169,5.93558192,620.6
4430.101165,27.08398998,5.93558192,620.7
4430.853162,27.07190775,5.93558192,620.8
4431.604825,27.05985941,5.93558192,620.9
4432.356153,27.04781126,5.93558192,621
4433.107146,27.03572738,5.93558192,621.1
4433.857803,27.02365269,5.93558192,621.2
4434.608122,27.01150654,5.93558192,621.3
4435.358101,26.99925618,5.93558192,621.4
4436.107737,26.98687406,5.93558192,621.5
4436.857029,26.97450122,5.93558192,621.6
4437.605972,26.96197539,5.93558192,621.7
4438.354563,26.94928183,5.93558192,621.8
4439.102797,26.93641082,5.93558192,621.9
4439.850674,26.92354936,5.93558192,622
4440.598187,26.91050384,5.93558192,622.1
4441.345334,26.89726902,5.93558192,622.2
4442.092107,26.88383932,5.93558192,622.3
4442.838508,26.87041944,5.93558192,622.4
4443.58453,26.85679807,5.93558192,622.5
4444.330168,26.84296797,5.93558192,622.6
4445.075416,26.8289215,5.93558192,622.7
4445.820274,26.81488519,5.93558192,622.8
4446.564735,26.80062514,5.93558192,622.9
4447.308795,26.78613541,5.93558192,623
4448.052445,26.7714035,5.93558192,623.1
4448.795686,26.75668219,5.93558192,623.2
4449.538512,26.74171894,5.93558192,623.3
4450.280915,26.72652032,5.93558192,623.4
4451.02289,26.71109187,5.93558192,623.5
4451.764436,26.69567451,5.93558192,623.6
4452.505548,26.68003192,5.93558192,623.7
4453.24622,26.66416849,5.93558192,623.8
4453.986444,26.64808849,5.93558192,623.9
4454.726223,26.63202,5.93558192,624
4455.465549,26.6157394,5.93558192,624.1
4456.204417,26.59925169,5.93558192,624.2
4456.942827,26.58277576,5.93558192,624.3
4457.680774,26.56609781,5.93558192,624.4
4458.418253,26.54922319,5.93558192,624.5
4459.155257,26.53215696,5.93558192,624.6
4459.891788,26.51510287,5.93558192,624.7
4460.627839,26.49786179,5.93558192,624.8
4461.363407,26.48043809,5.93558192,624.9
4462.098486,26.46283572,5.93558192,625
4462.833076,26.44524582,5.93558192,625.1
4463.567173,26.42748073,5.93558192,625.2
4464.300771,26.40954376,5.93558192,625.3
4465.033867,26.39143798,5.93558192,625.4
4465.76646,26.373345,5.93558192,625.5
4466.498545,26.35508602,5.93558192,625.6
4467.230119,26.33666393,5.93558192,625.7
4467.961182,26.31825484,5.93558192,625.8
4468.691729,26.29968537,5.93558192,625.9
4469.421755,26.28095847,5.93558192,626
4470.151258,26.2620772,5.93558192,626.1
4470.880236,26.24320921,5.93558192,626.2
4471.608685,26.2241901,5.93558192,626.3
4472.336603,26.20502366,5.93558192,626.4
4473.063984,26.1857141,5.93558192,626.5
4473.790829,26.16641807,5.93558192,626.6
4474.517134,26.1469836,5.93558192,626.7
4475.242895,26.12741599,5.93558192,626.8
4475.96811,26.10772135,5.93558192,626.9
4476.692778,26.08804045,5.93558192,627
4477.416895,26.06823948,5.93558192,627.1
4478.14046,26.04832644,5.93558192,627.2
4478.863472,26.02842727,5.93558192,627.3
4479.585928,26.00842484,5.93558192,627.4
4480.307826,25.98832912,5.93558192,627.5
4481.029164,25.96815071,5.93558192,627.6
4481.749941,25.94798629,5.93558192,627.7
4482.470156,25.92775037,5.93558192,627.8
4483.189808,25.90745539,5.93558192,627.9
4483.908896,25.88717444,5.93558192,628
4484.62742,25.86684774,5.93558192,628.1
4485.345378,25.84648966,5.93558192,628.2
4486.06277,25.82611564,5.93558192,628.3
4486.779596,25.80575565,5.93558192,628.4
4487.495857,25.78539621,5.93558192,628.5
4488.211553,25.76505482,5.93558192,628.6
4488.926684,25.74472742,5.93558192,628.7
4489.641252,25.72443644,5.93558192,628.8
4490.355258,25.70420126,5.93558192,628.9
4491.068703,25.68404189,5.93558192,629
4491.781589,25.66389633,5.93558192,629.1
4492.493918,25.64384738,5.93558192,629.2
4493.205694,25.62391632,5.93558192,629.3
4493.916916,25.60399888,5.93558192,629.4
4494.627589,25.58422127,5.93558192,629.5
4495.337717,25.56460564,5.93558192,629.6
4496.047305,25.54517467,5.93558192,629.7
4496.756354,25.52575692,5.93558192,629.8
4497.464869,25.50654685,5.93558192,629.9
4498.172857,25.48756751,5.93558192,630
4498.880318,25.46860106,5.93558192,630.1
4499.58726,25.44988867,5.93558192,630.2
4500.293689,25.43145352,5.93558192,630.3
4500.999614,25.41331878,5.93558192,630.4
4501.705036,25.3951963,5.93558192,630.5
4502.409964,25.37739734,5.93558192,630.6
4503.114407,25.35994451,5.93558192,630.7
4503.818365,25.34250344,5.93558192,630.8
4504.52185,25.32543097,5.93558192,630.9
4505.22487,25.30874887,5.93558192,631
4505.927439,25.29247843,5.93558192,631.1
4506.629556,25.27621889,5.93558192,631.2
4507.331234,25.26039176,5.93558192,631.3
4508.032485,25.2450167,5.93558192,631.4
4508.733308,25.22965188,5.93558192,631.5
4509.433718,25.21475816,5.93558192,631.6
4510.133728,25.20035322,5.93558192,631.7
4510.833338,25.18595784,5.93558192,631.8
4511.532562,25.17206807,5.93558192,631.9
4512.231415,25.15869913,5.93558192,632
4512.929911,25.14586499,5.93558192,632.1
4513.628051,25.13303931,5.93558192,632.2
4514.32585,25.12076106,5.93558192,632.3
4515.023323,25.10904085,5.93558192,632.4
4515.720471,25.09732832,5.93558192,632.5
4516.41731,25.08618305,5.93558192,632.6
4517.113854,25.07561195,5.93558192,632.7
4517.810106,25.06504772,5.93558192,632.8
4518.50608,25.05506301,5.93558192,632.9
4519.201793,25.04566065,5.93558192,633
4519.89726,25.03684159,5.93558192,633.1
