s,x,y,kappa,heading,track_width_left,track_width_right,normal_x,normal_y
315.0,-152.86483827694536,275.4160791075003,0.0002894828163622415,2.053234967679667,5.999999656969293,5.999999656969317,-0.885866172853724,-0.4639408623881881
316.0,-153.32907571149653,276.30178990434433,0.0003738410454438147,2.05485610168725,5.999995067633852,5.999995067633746,-0.8851128988123083,-0.46537635990246906
317.0,-153.7933150921387,277.1874996509331,0.0004540322431703454,2.056625248310308,5.999971870881362,5.999971870881413,-0.884288195078099,-0.4669415252957459
318.0,-154.25754718470387,278.07321333070934,0.0005290694830137754,2.058370760688987,5.999931445457737,5.9999314454577615,-0.8834717961492139,-0.46848434916108156
319.0,-154.72180657043418,278.9589122810672,0.00059796482314739,2.0602998814160047,5.999861576034094,5.999861576034096,-0.8825663899188939,-0.47018780012408956
320.0,-155.18596374694195,279.8446663911104,0.0006597312591242299,2.062375381375035,5.999778662117496,5.999778662117519,-0.8815886149446573,-0.4720185526014427
321.0,-155.65050847950403,280.7302113471316,0.000713376358119961,2.0645429827934474,5.999906089556877,5.999906089556877,-0.8805633965922912,-0.4739283749490499
322.0,-156.1244508715441,281.61068462834737,0.0007579274846635804,2.0667419892591448,5.9999410992188995,5.9999410992189794,-0.879519096833144,-0.4758635921204844
323.0,-156.61046994963672,282.48464043310753,0.0007923385762583742,2.06891143272937,5.9997507922071485,5.9997507922072,-0.8784846687594036,-0.4777705377633502
324.0,-157.09588941430178,283.3589198337929,0.0008147478159925348,2.070991166127852,5.999864391077523,5.999864391077548,-0.8774891342812653,-0.47959651710402934
325.0,-157.58146996580507,284.23311230006004,0.0008242810825600517,2.072924313576362,5.999928540143405,5.999928540143375,-0.8765603644615202,-0.4812919357885468
326.0,-158.0670072415625,285.1073281211328,0.0008210247351341387,2.074659353630186,5.9999708219494075,5.99997082194938,-0.8757239847117712,-0.48281207793564757
327.0,-158.55255614317457,285.9815376680312,0.0008058839438381798,2.0761522977748568,5.999991984997028,5.999991984997026,-0.87500219757218,-0.4841189463797669
328.0,-159.03810192157752,286.85574890044506,0.0007803906211653611,2.077368839874206,5.999999486023923,5.9999994860239205,-0.8744125991476199,-0.48518306488572316
329.0,-159.523648539002,287.7299596800607,0.0007464890682399543,2.07828651020083,5.999999243086551,5.999999243086522,-0.8739669929288535,-0.4859852829776816
330.0,-160.00919493103316,288.6041705813152,0.000706291552000583,2.078896828349701,5.999996287981792,5.999996287981794,-0.8736702245377719,-0.48651859034996725
331.0,-160.49474138361302,289.47838144989316,0.0006618000037017793,2.079207451553525,5.99999392519788,5.99999392519783,-0.8735190584281369,-0.4867899491185299
332.0,-160.98028781992753,290.35259232724917,0.0006146101757065482,2.079244346820304,5.999993606131388,5.99999360613144,-0.8735010975885595,-0.486822177505896
333.0,-161.4658342606114,291.22680320224714,0.0005655296324432593,2.0790538837111305,5.999995165630709,5.999995165630715,-0.8735938034098928,-0.48665579894196026
334.0,-161.9513807001215,292.10101407787846,0.0005143625945236575,2.0787052369863033,5.9999974564679,5.999997456467879,-0.8737634212622294,-0.486351193752132
335.0,-162.43692713994693,292.97522495333976,0.0004616714576900383,2.0782916392538553,5.999999228284106,5.999999228284081,-0.8739645002730716,-0.4859897655943384
336.0,-162.92247357968765,293.8494358288467,0.0004081063825806242,2.077935944656023,5.999999931150313,5.999999931150288,-0.874137308917248,-0.4856788704060654
337.0,-163.40802001945116,294.7236467043414,0.00035437649485632963,2.0777799335363856,5.999999999938718,5.999999999938688,-0.8742130695832777,-0.48554248935575467
338.0,-163.89356645920853,295.59785757983934,0.0003012392255941609,2.0777856663436305,5.9999999999956,5.999999999995597,-0.8742102860474116,-0.4855475010427949
339.0,-164.37911289896752,296.4720684553364,0.00024950279460018987,2.07778412621347,5.999999999999654,5.9999999999996785,-0.8742110338527252,-0.485546154644591
340.0,-164.86465933872609,297.3462793308337,0.00020002748095419024,2.0777845399685395,5.9999999999999805,5.9999999999999805,-0.8742108329554676,-0.48554651635379625
341.0,-165.3502057784848,298.22049020633096,0.00015371852558271419,2.0777844288145544,6.000000000000008,6.000000000000008,-0.8742108869258925,-0.4855464191817755
342.0,-165.8357522182434,299.09470108182825,0.00011155399320111232,2.077784458675434,6.00000000000001,5.999999999999985,-0.8742108724270491,-0.48554644528648117
343.0,-166.3212986580021,299.9689119573255,7.497673032134024e-05,2.077784450653557,6.000000000000009,6.000000000000009,-0.8742108763220428,-0.4855464382736691
344.0,-166.80684509776074,300.84312283282276,4.553066337808971e-05,2.077784452808547,6.000000000000007,6.000000000000007,-0.8742108752756952,-0.4855464401575848
345.0,-167.29239153751942,301.71733370832,2.371453403177492e-05,2.077784452229638,5.999999999999934,5.999999999999989,-0.8742108755567823,-0.4855464396514962
346.0,-167.77793797727807,302.59154458381727,9.197476679235938e-06,2.0777844523851527,6.00000000000001,5.999999999999957,-0.8742108754812726,-0.4855464397874491
347.0,-168.26348441703672,303.46575545931455,9.741727311951316e-07,2.0777844523433764,6.000000000000007,6.000000000000007,-0.874210875501557,-0.4855464397509278
348.0,-168.7490308567954,304.33996633481183,-2.428817880352225e-06,2.077784452354599,6.000000000000015,5.999999999999988,-0.874210875496108,-0.4855464397607386
349.0,-169.23457729655405,305.214177210309,-2.724449653294657e-06,2.077784452351584,6.000000000000007,6.00000000000001,-0.8742108754975718,-0.48554643975810285
350.0,-169.72012373631267,306.0883880858063,-1.6034528858414316e-06,2.0777844523523936,6.000000000000005,6.000000000000033,-0.8742108754971786,-0.48554643975881057
351.0,-170.20567017607138,306.96259896130357,-4.4684433920269293e-07,2.0777844523521765,5.999999999999984,5.999999999999984,-0.874210875497284,-0.485546439758621
352.0,-170.69121661583003,307.8368098368008,1.3116034422633428e-08,2.0777844523522346,6.000000000000009,6.000000000000009,-0.874210875497256,-0.48554643975867157
353.0,-171.1767630555887,308.71102071229814,1.6576213462835373e-08,2.077784452352222,5.999999999999961,5.999999999999986,-0.8742108754972621,-0.4855464397586607
354.0,-171.66230949534736,309.58523158779536,5.1473818688921135e-08,2.0777844523522138,5.999999999999984,5.999999999999984,-0.874210875497266,-0.48554643975865336
355.0,-172.147855935106,310.4594424632926,6.783034907901974e-08,2.0777844523522586,5.999999999999984,5.999999999999984,-0.8742108754972443,-0.4855464397586924
356.0,-172.6334023748647,311.3336533387899,3.668814979850183e-08,2.077784452352084,6.000000000000009,6.000000000000009,-0.874210875497329,-0.4855464397585399
357.0,-173.11894881462334,312.20786421428716,-8.335818038117641e-08,2.0777844523527356,5.999999999999984,5.999999999999984,-0.8742108754970127,-0.4855464397591094
358.0,-173.604495254382,313.0820750897844,-3.290429650777615e-07,2.0777844523502957,5.999999999999957,5.999999999999984,-0.8742108754981974,-0.4855464397569766
359.0,-174.09004169414067,313.95628596528167,-7.298124924414208e-07,2.0777844523594267,6.000000000000007,6.000000000000007,-0.874210875493764,-0.48554643976495887
360.0,-174.57558813389932,314.83049684077895,-1.3020707066113812e-06,2.0777844523252487,5.999999999999984,6.000000000000009,-0.8742108755103588,-0.4855464397350801
361.0,-175.06113457365797,315.7047077162762,-2.045438754286512e-06,2.0777844524531788,5.999999999999986,5.999999999999986,-0.8742108754482428,-0.4855464398469179
362.0,-175.54668101341665,316.57891859177346,-2.9379403886554085e-06,2.077784451974335,6.000000000000034,6.000000000000007,-0.8742108756807435,-0.48554643942830794
363.0,-176.0322274531753,317.45312946727074,-3.937202128981968e-06,2.07778445376663,5.999999999999985,5.999999999999985,-0.8742108748105014,-0.4855464409951512
364.0,-176.51777389293397,318.32734034276797,-5.019592155595264e-06,2.0777844470581863,5.999999999999959,6.000000000000014,-0.8742108780677621,-0.485546435130557
365.0,-177.00332033269262,319.20155121826525,-6.163781789964338e-06,2.077784472167281,6.0000000000000275,6.00000000000003,-0.8742108658761304,-0.4855464570812008
366.0,-177.48886677245125,320.07576209376253,-7.349794737975341e-06,2.077784378186902,5.999999999999976,5.9999999999999725,-0.8742109115079666,-0.4855463749225299
367.0,-177.97441321220998,320.94997296925976,-8.558740973328132e-06,2.0777847354118704,5.999999999999791,5.9999999999996865,-0.8742107380586225,-0.4855466872124642
368.0,-178.45995965196838,321.82418384475716,-9.772888193465454e-06,2.0777910518664022,5.999999999869304,5.999999999869353,-0.8742076711076102,-0.4855522091151561
369.0,-178.94550609172805,322.6983947202539,-1.0975642630995512e-05,2.077800265719774,5.999999999249817,5.999999999249767,-0.8742031972636432,-0.4855602639158438
370.0,-179.43105253148292,323.5726055957532,-1.2151554205043097e-05,2.077809384317387,5.9999999981351975,5.999999998135173,-0.8741987695986352,-0.4855682354028446
371.0,-179.9165989712558,324.4468164712425,-1.3286315136844117e-05,2.0778159523673154,5.999999997023248,5.999999997023253,-0.8741955803433652,-0.48557397717353723
372.0,-180.40214541096114,325.3210273467695,-1.436676032073424e-05,2.0778181259345225,5.999999996598298,5.999999996598323,-0.8741945249136268,-0.48557587729523616
373.0,-180.88769185091948,326.19523822215587,-1.5380867224112084e-05,2.077814590804826,5.9999999972749,5.999999997274896,-0.8741962414818683,-0.48557278690117633
374.0,-181.37323828993075,327.069449098068,-1.631775591403165e-05,2.0778045226380715,5.999999998791793,5.999999998791818,-0.8742011302653502,-0.4855639853230305
375.0,-181.85878473248692,327.9436599720125,-1.7167689050835633e-05,2.077787535900344,5.999999999971016,5.999999999970966,-0.8742093782872936,-0.4855491354276554
376.0,-182.3443311617743,328.81787085332184,-1.7922071890203408e-05,2.077763635809174,5.999999998699424,5.9999999986993995,-0.8742209827062161,-0.48552824160513847
377.0,-182.82987764072695,329.6920817070643,-1.8573452283893768e-05,2.077733169469767,5.999999992123525,5.999999992123504,-0.8742357745686893,-0.4855016070666336
378.0,-183.31542393378368,330.56629266398915,-1.9115520681042054e-05,2.0776967772284705,5.99999997683922,5.999999976839118,-0.8742534424814028,-0.48546979134588447
379.0,-183.80097092263904,331.44050323470816,-1.954311012901325e-05,2.077655343967921,5.999999950580956,5.999999950580956,-0.8742735563273285,-0.48543356775851965
380.0,-184.28651530717664,332.3147152509634,-1.9852196274842183e-05,2.077609950417827,5.999999905571359,5.999999905571334,-0.8742955909795436,-0.4853938808779223
381.0,-184.77206943939194,333.1889218567347,-2.0039897365975807e-05,2.0775618244615313,5.999999866435005,5.999999866435005,-0.8743189500117508,-0.4853518040044251
382.0,-185.25758669011864,334.06314893371035,-2.010447425113778e-05,2.077512292443651,5.9999999969620585,5.999999996962,-0.8743429893934388,-0.48530849662719167
383.0,-185.74268672240368,334.9376075893012,-2.0045330380969387e-05,2.077462730477401,5.999999877752024,5.999999877752105,-0.8743670411628965,-0.48526516187342505
384.0,-186.2277582291823,335.81208207807833,-1.986301180803298e-05,2.077414515751982,5.999999906358627,5.999999906358677,-0.8743904370731195,-0.4852230039425985
385.0,-186.7128260819359,336.68655859503525,-1.955920718684466e-05,2.0773689778399023,5.999999948635747,5.999999948635774,-0.8744125322089923,-0.48518318552466144
386.0,-187.19789491585746,337.56103456739146,-1.9136747773041483e-05,2.0773273500045133,5.999999975978156,5.999999975978129,-0.8744327285771426,-0.4851467852033378
387.0,-187.68296348632055,338.43551068598117,-1.8599607423318295e-05,2.077290720506822,5.999999991672098,5.999999991672043,-0.8744504986735651,-0.4851147548462666
388.0,-188.1680321275257,339.3099867653052,-1.7952902592252112e-05,2.0772599839151935,5.9999999985395895,5.999999998539567,-0.8744654090346121,-0.4850878769892406
389.0,-188.65310074973587,340.1844628551726,-1.720289233897087e-05,2.077235792404345,5.9999999999878,5.99999999998777,-0.8744771437873681,-0.48506672220787
390.0,-189.1381693770463,341.0589389422089,-1.6356978297504635e-05,2.077218507094579,5.999999998863073,5.999999998863001,-0.8744855281852791,-0.48505160652709234
391.0,-189.62323800298734,341.93341503000545,-1.542370478111666e-05,2.077208149240453,5.999999997332361,5.999999997332465,-0.8744905522321533,-0.4850425487075369
392.0,-190.10830662929604,342.80789111759793,-1.4412758388189115e-05,2.0772043519829975,5.999999996609468,5.999999996609489,-0.8744923940572831,-0.48503922803827043
393.0,-190.59337525550603,343.68236720524516,-1.3334969471632979e-05,2.0772063099924747,5.9999999969929645,5.999999996992987,-0.8744914443442013,-0.48504094030173617
394.0,-191.0784438817424,344.55684329287755,-1.2202306637972022e-05,2.077212737006691,5.9999999980899865,5.999999998089915,-0.8744883269611214,-0.4850465606606633
395.0,-191.56351250797186,345.4313193805141,-1.1027897329469684e-05,2.0772217938163995,5.999999999214975,5.999999999215104,-0.8744839339508569,-0.4850544807151393
396.0,-192.04858113420306,346.3057954681495,-9.825950810069258e-06,2.0772311268651977,5.999999999859561,5.9999999998594395,-0.8744794068756324,-0.4850626422952426
397.0,-192.5336497604339,347.18027155578517,-8.612046336545037e-06,2.077237492829761,5.999999999999297,5.999999999999327,-0.8744763189663212,-0.485068209190329
398.0,-193.01871838666477,348.05474764342074,-7.402054895678985e-06,2.077237942006963,6.00000000000002,5.999999999999993,-0.8744761010846518,-0.48506860198510654
399.0,-193.50378701289569,348.92922373105637,-6.216173778309272e-06,2.0772379771779512,5.999999999999963,6.000000000000065,-0.8744760840243091,-0.48506863274129497
400.0,-193.9888556391265,349.803699818692,-5.063830379665286e-06,2.077237967733915,5.999999999999991,6.000000000000016,-0.874476088605315,-0.4850686244827111
401.0,-194.4739242653574,350.6781759063276,-4.00069985387567e-06,2.0772379702698065,5.999999999999969,5.999999999999969,-0.8744760873752334,-0.4850686267002878
402.0,-194.95899289158825,351.55265199396325,-3.4498386070308552e-06,2.077237969588815,5.999999999999993,5.999999999999993,-0.8744760877055613,-0.4850686261047765
403.0,-195.44406151781914,352.4271280815989,-3.451269389331626e-06,2.0772379697719328,6.000000000000016,6.000000000000016,-0.8744760876167363,-0.48506862626490904
404.0,-195.92913014405,353.30160416923457,-3.3839741270784623e-06,2.07723796972178,6.000000000000041,5.999999999999964,-0.8744760876410641,-0.4850686262210514
405.0,-196.41419877028082,354.1760802568701,-2.20687236518862e-06,2.0772379697389294,6.000000000000043,5.999999999999995,-0.8744760876327451,-0.4850686262360484
406.0,-196.89926739651173,355.0505563445057,1.320128505678627e-06,2.077237969720542,5.999999999999947,5.9999999999999964,-0.8744760876416646,-0.4850686262199688
407.0,-197.38433602274262,355.9250324321413,8.42559961240175e-06,2.0772379697770527,6.000000000000019,5.999999999999994,-0.8744760876142529,-0.48506862626938624
408.0,-197.86940464897347,356.7995085197769,2.014045193825696e-05,2.0772379695688987,5.999999999999991,6.000000000000016,-0.8744760877152219,-0.48506862608736045
409.0,-198.35447327520436,357.6739846074126,3.712980657014506e-05,2.077237970346889,5.9999999999999964,5.999999999999966,-0.8744760873378433,-0.48506862676769424
410.0,-198.83954190143524,358.5484606950482,5.955365233836531e-05,2.0772379674360395,5.999999999999994,5.999999999999969,-0.8744760887498051,-0.485068624222226
411.0,-199.3246105276661,359.4229367826838,8.691419728565671e-05,2.077237978327732,6.00000000000004,6.00000000000004,-0.8744760834665866,-0.4850686337467508
412.0,-199.80967915389695,360.2974128703195,0.00011804394219959492,2.0772379375737033,6.00000000000002,5.999999999999988,-0.8744761032350868,-0.485068598108327
413.0,-200.29474778012786,361.171888957955,0.0001520051340669404,2.0772380900643976,5.999999999999936,5.999999999999986,-0.8744760292666293,-0.48506873145778967
414.0,-200.77981640635858,362.0463650455907,0.00018810678997925102,2.0772375194882535,5.999999999999434,5.9999999999993845,-0.8744763060351336,-0.4850682325025495
415.0,-201.26488503258992,362.920841133226,0.00022569677074474613,2.0772396544070584,5.999999999991474,5.999999999991505,-0.8744752704518494,-0.4850700994373545
416.0,-201.74995365881912,363.7953172208626,0.0002641639959177899,2.077231487322277,5.999999999873905,5.999999999874007,-0.8744792320313121,-0.485062957507504
417.0,-202.23502228505617,364.6697933084948,0.0003029331556346107,2.0770817346831154,5.999999926771759,5.999999926771785,-0.8745518616836155,-0.4849319964961296
418.0,-202.72009091126392,365.5442693961434,0.0003414656266732293,2.0768055969795762,5.999999439161654,5.999999439161574,-0.874685736346621,-0.48469048126796277
419.0,-203.20515953758118,366.41874548373005,0.00037925918578553307,2.07651108253487,5.999998414904573,5.999998414904628,-0.8748284467579255,-0.48443285266702907
420.0,-203.69022816348885,367.2932215715488,0.00041584804959293275,2.076279528667205,5.99999724417333,5.999997244173454,-0.8749405956046591,-0.48423026977148437
421.0,-204.17529679092937,368.16769765849943,0.0004508028346820205,2.0761748148889794,5.999996609103109,5.999996609103215,-0.8749912963887945,-0.4841386487813763
422.0,-204.6603654126337,369.0421737486979,0.0004837305502115829,2.0762428647639917,5.99999702931089,5.99999702931099,-0.8749583487883333,-0.4841981907087153
423.0,-205.1454340558022,369.916649826744,0.0005142745949756639,2.0765137548584054,5.9999984264488315,5.999998426448753,-0.8748271521934883,-0.48443519048994693
424.0,-205.63050261865538,370.79112595026197,0.0005421147671478131,2.0770031232580943,5.9999998351692865,5.999999835169394,-0.8745899801766006,-0.48486324522971774
425.0,-206.11557148203315,371.66560190363236,0.0005669672840476841,2.0777137649700403,5.999999316918506,5.999999316918407,-0.8742451953199001,-0.4854846428673821
426.0,-206.6006392209122,372.5400784936594,0.000588584810121012,2.0786371759144817,5.999994149126872,5.999994149126872,-0.873796520821961,-0.48629172335074367
427.0,-207.08571116739876,373.41455270146804,0.0006067564930627296,2.0797551097800864,5.9999808730010376,5.999980873001087,-0.8732523329241431,-0.4872682659916831
428.0,-207.57076737011042,374.2890358229192,0.0006213079954996261,2.0810411310924457,5.999957203909437,5.9999572039094655,-0.8726249736075268,-0.48839088385888524
429.0,-208.05588248159552,375.1634855920297,0.0006321015548195918,2.0824621696709706,5.999915270803468,5.999915270803394,-0.8719300704859906,-0.48963042407748264
430.0,-208.54077717431647,376.03806015548344,0.0006390359336074113,2.0839800756874607,5.999876971970026,5.9998769719700284,-0.871185853324716,-0.4909533674055881
431.0,-209.02650953597765,376.9121604564777,0.0006420467600859439,2.085553175871765,5.999982902648898,5.999982902648895,-0.8704124568732184,-0.4923232219994582
432.0,-209.52212262935302,377.78066659025404,0.0006411053768229304,2.0871378306995685,5.99993132470861,5.9999313247085615,-0.8696312019695625,-0.49370190658025015
433.0,-210.02256529102021,378.6464383706045,0.0006362232268559485,2.088689992245143,5.999886605672651,5.999886605672696,-0.8688638496029785,-0.4950511194342387
434.0,-210.52278095357133,379.5123386708915,0.0006274354741364677,2.0901667621807576,5.999939535167652,5.99993953516768,-0.8681318258284846,-0.4963336911632153
435.0,-211.02305755091365,380.37820447176875,0.0006148628852325831,2.0915279493667236,5.999969550221795,5.999969550221927,-0.8674554187262775,-0.4975149209043069
436.0,-211.52331779123838,381.2440795334878,0.0005989946717316881,2.0927376266080495,5.9999885138964375,5.999988513896536,-0.8668529517140855,-0.49856389771480397
437.0,-212.02358242233169,382.10995210928826,0.0005799266936927311,2.093765686271274,5.9999973689844674,5.999997368984435,-0.8663399402802984,-0.4994548106436948
438.0,-212.5238458748028,382.9758253523884,0.0005572601805044369,2.0945893951399532,5.999999966863026,5.999999966863074,-0.8659282410655836,-0.5001682530159868
439.0,-213.02410964365197,383.84169841636503,0.0005303196881481239,2.0951949476673994,5.9999992631815,5.999999263181549,-0.865625204169051,-0.5006925263145923
440.0,-213.52437332757606,384.70757152842367,0.0004983368715965067,2.0955790225618203,5.999997680178561,5.999997680178511,-0.8654328368988856,-0.5010249542858588
441.0,-214.02463703429638,385.5734446275757,0.00046061916060198506,2.095750326764278,5.999996688033436,5.999996688033341,-0.8653469965209806,-0.501173199215718
442.0,-214.52490073489764,386.4393177301923,0.00041669831564108853,2.095731189016439,5.999996807646392,5.999996807646289,-0.8653565876888222,-0.5011566383313283
443.0,-215.0251644371414,387.3051908318788,0.0003664640578309998,2.09555897209819,5.999997784568637,5.99999778456862,-0.8654428825075478,-0.5010076018555276
444.0,-215.5254281389443,388.17106393381505,0.0003102712363156549,2.095288168220708,5.9999989608548905,5.999998960854866,-0.8655785255736055,-0.5007732181994393
445.0,-216.0256918408655,389.0369370356842,0.00024906583969010285,2.0949899417111784,5.999999747149883,5.999999747149883,-0.8657278309284553,-0.5005150574717128
446.0,-216.52595554275499,389.9028101375714,0.00018436247410878463,2.0947612240838174,5.999999988617072,5.999999988617072,-0.8658422848999905,-0.5003170371665987
447.0,-217.02621924465296,390.76868323945376,0.00011740248703425587,2.0946977640759687,5.999999999989541,5.9999999999896145,-0.8658740332796265,-0.5002620898010086
448.0,-217.52648294654878,391.6345563413374,4.930068901987014e-05,2.094700580520625,5.99999999999722,5.999999999997289,-0.8658726243157027,-0.5002645284853184
449.0,-218.02674664844454,392.5004294432209,-1.8817524989000927e-05,2.0946976680339477,5.999999999988534,5.999999999988509,-0.8658740813258043,-0.5002620066407143
450.0,-218.52701035034252,393.36630254510334,-8.581844364420859e-05,2.094706728649508,5.999999999848667,5.999999999848614,-0.8658695486085413,-0.5002698519723541
451.0,-219.02727405223197,394.23217564699047,-0.00015057424505937129,2.0948470524776925,5.999999934796195,5.999999934796195,-0.8657993403031954,-0.5003913491763738
452.0,-219.52753775415331,395.0980487488596,-0.00021190251881464097,2.095081020426026,5.999999563614703,5.999999563614703,-0.8656822410695719,-0.5005939047738833
453.0,-220.02780145595537,395.9639218507964,-0.000268192357332792,2.095323053877289,5.999998834012776,5.999998834012776,-0.8655610552443855,-0.500803414169897
454.0,-220.5280651582037,396.8297949524798,-0.0003181534079036518,2.095507013530481,5.999998044374697,5.999998044374619,-0.8654689129767246,-0.5009626340066559
455.0,-221.0283288587824,397.69566805511164,-0.0003612358748534915,2.095581725195526,5.999997665707457,5.999997665707343,-0.865431482808796,-0.501027293231984
456.0,-221.52859256560737,398.5615411541946,-0.00039749349205656114,2.09551054918197,5.999998027195726,5.99999802719573,-0.8654671417420322,-0.5009656939999753
457.0,-222.02885624906426,399.4274142665547,-0.0004274603887483462,2.095269864346254,5.999999024497278,5.999999024497303,-0.8655876915187226,-0.5007573746748906
458.0,-222.52912001994414,400.2932873292434,-0.0004519989264550249,2.0948478438121136,5.999999934320472,5.99999993432046,-0.8657989443260259,-0.5003920343130366
459.0,-223.02938346376547,401.1591605777582,-0.0004721284180681202,2.0942431530675893,5.999999372579502,5.999999372579548,-0.8661013684492932,-0.49986840225229423
460.0,-223.5296481311406,402.0250331310813,-0.0004888329282722829,2.0934636695908035,5.999995433009022,5.99999543300892,-0.8664907444507626,-0.4991931387560963
461.0,-224.02990822111965,402.89090828516294,-0.0005028400801392659,2.0925251971997993,5.9999857246021095,5.999985724602057,-0.8669588417881422,-0.49837974140745617
462.0,-224.53018543535396,403.7567737096836,-0.0005142543275604847,2.0914501819690967,5.999968800778828,5.99996880077891,-0.8674941065438331,-0.49744745964947573
463.0,-225.0303985872646,404.622675532767,-0.0005225330765569108,2.0902664274782907,5.999938689846067,5.999938689846021,-0.8680823542719096,-0.4964202113147072
464.0,-225.53085139693317,405.488441188484,-0.0005276233767470365,2.089005809664253,5.999913947114572,5.999913947114388,-0.8687074605081911,-0.49532549707985896
465.0,-226.03039237037675,406.3547249260629,-0.0005298932161238125,2.0877029910300036,5.9999931249760845,5.999993124976087,-0.869352042368962,-0.49419330876582557
466.0,-226.52082384901703,407.22618444400683,-0.0005298220406116627,2.086394134319152,5.999940692485572,5.999940692485575,-0.8699981257669714,-0.49305502853328337
467.0,-227.00847141017343,408.0992257121754,-0.0005279277733864835,2.085115615801137,5.999927104286138,5.999927104286142,-0.8706277945260668,-0.4919423171456964
468.0,-227.49621016057856,408.97221516896116,-0.0005246863139893625,2.083902738650363,5.9999610646693355,5.999961064669226,-0.8712238195981779,-0.4908859910047971
469.0,-227.98392443670616,409.84521853140103,-0.0005204639714044,2.0827884460364934,5.999980850089739,5.999980850089791,-0.8717702692423979,-0.4899148881847099
470.0,-228.47164528145285,410.71821816172064,-0.0005154590924479381,2.0818020367543872,5.999993012559447,5.999993012559477,-0.8722531016395493,-0.4890547276943409
471.0,-228.9593643632648,411.5912187936945,-0.0005096452537336147,2.0809678738312787,5.999998537587615,5.99999853758764,-0.8726607494444992,-0.4883269564328442
472.0,-229.447083918224,412.4642191568381,-0.0005027488067059651,2.0803041222437666,5.999999999154284,5.999999999154372,-0.8729846849808616,-0.4877476189474082
473.0,-229.93480334619773,413.337219592132,-0.0004945039654586333,2.079821380190988,5.999999390623733,5.999999390623758,-0.8732200395383997,-0.4873261357125796
474.0,-230.42252280825224,414.2102200080618,-0.00048485870507527053,2.0795217099079717,5.999998311971289,5.9999983119712095,-0.8733660374886498,-0.4870644357386138
475.0,-230.91024226116,415.08322042918854,-0.0004737925227775193,2.079396173913346,5.9999976994785715,5.999997699478621,-0.8734271747250639,-0.48695479302681965
476.0,-231.3979617165229,415.9562208489202,-0.00046133135435841473,2.0794280296480125,5.999997863858326,5.9999978638583755,-0.8734116619792136,-0.4869826164440657
477.0,-231.88568117122534,416.8292212690273,-0.00044755466606598185,2.0796237317995407,5.999998739783921,5.999998739783946,-0.8733163417084854,-0.48715353565883923
478.0,-232.37340062611096,417.70222168903035,-0.0004325520368724535,2.0799605723806938,5.999999709299671,5.99999970929962,-0.8731521990876021,-0.48744767640074416
479.0,-232.8611200809253,418.57522210907354,-0.000416590083967546,2.0803290781022654,5.999999990177912,5.999999990178011,-0.8729725125484559,-0.4877694048777927
480.0,-233.34883953584165,419.44822252906005,-0.00039947924732264446,2.080612096576133,5.999999652719611,5.999999652719611,-0.8728344298354193,-0.4880164526876924
481.0,-233.83655899042057,420.3212229492336,-0.00037807535760200163,2.0807051009115423,5.9999994369053615,5.999999436905334,-0.8727890384147095,-0.48809762796302025
482.0,-234.32427844624968,421.1942233687146,-0.0003533097657213752,2.0806925607302253,5.999999469047181,5.9999994690471254,-0.8727951591788387,-0.4880866829918492
483.0,-234.81199789740563,422.06722379078417,-0.0003309875936185119,2.0805999044675136,5.999999677111046,5.999999677111019,-0.872840379720146,-0.4880058109592458
484.0,-235.29971736604125,422.9402242031706,-0.00031979606392026135,2.080418094438312,5.999999936060343,5.999999936060368,-0.8729290896445784,-0.4878471117597065
485.0,-235.78743676929216,423.81322465177846,-0.000329605722575104,2.0801453009699267,5.999999951017998,5.999999951018051,-0.8730621386685206,-0.48760896425675865
486.0,-236.275156417122,424.68622496489604,-0.0003699934212215455,2.0797839884892273,5.999999290074479,5.999999290074475,-0.8732382608814805,-0.4872934841886227
487.0,-236.76287515008076,425.55922578482813,-0.0004492227619741951,2.07934089258572,5.999997381439006,5.999997381438957,-0.8734540928978947,-0.486906508068968
488.0,-237.25059730518697,426.43222470898047,-0.0005722450149730679,2.0788261948816347,5.999993812221491,5.999993812221571,-0.8737045868536504,-0.48645687877847105
489.0,-237.73830665953923,427.3052307244137,-0.0007395745361167289,2.0782530116327,5.999987411480159,5.999987411480209,-0.8739832722495997,-0.48595600606215567
490.0,-238.22606389568458,428.1782102145941,-0.0009460146911122346,2.0776364298287837,5.999980766261537,5.999980766261512,-0.8742827377289872,-0.48541703154000154
491.0,-238.71363698555413,429.05129171696274,-0.001178906522680524,2.0769940420335153,5.999992242385971,5.999992242385866,-0.8745943832925572,-0.4848553028617006
492.0,-239.19832241590686,429.92597290666987,-0.0014280917331440362,2.0763409268710626,5.9999942192575695,5.999994219257545,-0.8749108630867113,-0.48428398863979144
493.0,-239.6795708802579,430.8025580850448,-0.0016926403079548893,2.0757053909133916,5.9999780173697115,5.999978017369713,-0.87521846626365,-0.4837278535613845
494.0,-240.16106821945914,431.67900539330515,-0.001976354156026585,2.075067057942262,5.99998871912186,5.99998871912186,-0.8755270673684796,-0.48316907424332267
495.0,-240.642498770944,432.555489700204,-0.0022859336691401404,2.0745879763767263,5.999993269831718,5.99999326983169,-0.875758444281021,-0.4827495699329888
496.0,-241.12394724533488,433.4319640782766,-0.0026290704117190563,2.0753818136696265,5.999984388282576,5.999984388282524,-0.8753749437678429,-0.4834446274636276
