s,x,y,kappa
75.98957967674978,-32.870999476674065,68.66253419832232,3.1495839827553306e-06
76.98944256723333,-33.35608210727585,69.53684572254325,3.0397236770101925e-06
77.98930545771688,-33.84116961926557,70.41115453849419,2.89585337953909e-06
78.98916834820042,-34.32626111352015,71.28546114495953,2.719824251492825e-06
79.98903123868398,-34.811356387582435,72.1597656542291,2.513352950799251e-06
80.98889412916752,-35.296455632896354,73.03406796006503,2.2780659301814884e-06
81.98875701965108,-35.78155904537229,73.90836795375164,2.0158428954081497e-06
82.98861991013463,-36.26666682048738,74.78266552681357,1.7293705414898276e-06
83.98848280061817,-36.751778718323074,75.65696081236032,1.4224344590902186e-06
84.98834569110173,-37.23689324521189,76.53125463915997,1.0998550540017975e-06
85.98820858158527,-37.72200868318029,77.4055479604395,7.671587746181003e-07
86.98807147206882,-38.20712331425482,78.2798417294261,4.2993732613266784e-07
87.98793436255238,-38.69223547196799,79.15413687076854,9.319827708915788e-08
88.98779725303592,-39.17734464290621,80.02843366934148,-2.3894463166185885e-07
89.98766014351948,-39.66245144943061,80.90273177983293,-5.632996099176038e-07
90.98752303400302,-40.147556561952214,81.77703083027012,-8.773340794990284e-07
91.98738592448657,-40.63266065088211,82.65133044868035,-1.178636672921065e-06
92.98724881497012,-41.11776411632068,83.52563041306544,-1.4645021646515377e-06
93.98711170545367,-41.60286590001207,84.3999313105563,-1.7318474077323114e-06
94.98697459593723,-42.087964454086546,85.2742339999327,-1.9773664996681998e-06
95.98683748642077,-42.57305823031375,86.14853934017457,-2.197996140324854e-06
96.98670037690432,-43.05814569409259,87.02284818269995,-2.391517466157468e-06
97.98656326738787,-43.543226401431234,87.89716077383756,-2.5568459486430725e-06
98.98642615787142,-44.028301777721516,88.77147632274875,-2.6940083899831713e-06
99.98628904835498,-44.51337343206257,89.64579393667086,-2.803859876546886e-06
100.98615193883852,-44.99844297355351,90.52011272284119,-2.8875177334136017e-06
101.98601482932207,-45.483511843330085,91.39443188168293,-2.9458469916907665e-06
102.98587771980561,-45.968579692260064,92.26875160685883,-2.979254607462637e-06
103.98574061028917,-46.45364508887136,93.1430726925129,-2.9877273694114656e-06
104.98560350077273,-46.93870658665382,94.01739594113235,-2.971158740274166e-06
105.98546639125627,-47.42376273943775,94.8917221550154,-2.9299152813632077e-06
106.98532928173982,-47.90881278642115,95.76605175623683,-2.8652010516579415e-06
107.98519217222336,-48.3938580889806,96.64038398954358,-2.7790917557072743e-06
108.98505506270692,-48.87890041799641,97.51471787250101,-2.67431693641319e-06
109.98491795319046,-49.36394154434891,98.38905242267441,-2.5537091510415216e-06
110.98478084367402,-49.84898317783218,99.26338669151734,-2.4196049322375802e-06
111.98464373415757,-50.33402548945525,100.13772058414065,-2.273589653778271e-06
112.98450662464111,-50.819067033218815,101.0120549027077,-2.116537468376789e-06
113.98436951512467,-51.304106286380595,101.88639049195585,-1.9489390516795555e-06
114.98423240560821,-51.78914172619839,102.76072819662234,-1.7715276045912943e-06
115.98409529609177,-52.27417218592871,103.63506866395616,-1.5857959326173403e-06
116.98395818657532,-52.75919857111269,104.50941139161787,-1.3941623461970691e-06
117.98382107705886,-53.24422253512161,105.38375546241326,-1.1998510699033896e-06
118.98368396754242,-53.72924573233551,106.25809995858864,-1.006397068143055e-06
119.98354685802596,-54.21426980771579,107.13244396761513,-8.169186629279601e-07
120.98340974850952,-54.699295472892416,108.00678709471859,-6.336995206656323e-07
121.98327263899306,-55.18432172838596,108.88112989434262,-4.581376182680459e-07
122.98313552947661,-55.669347391591,109.75547302251795,-2.910039232890056e-07
123.98299841996017,-56.154371279902094,110.62981713527522,-1.33089304872832e-07
124.98286131044371,-56.639392352510754,111.50416280998584,1.4154541618969456e-08
125.98272420092727,-57.12441122027942,112.3785097077867,1.4836386822598637e-07
126.9825870914108,-57.60942956122506,113.25285689783016,2.663417647322196e-07
127.98244998189436,-58.094449071220716,114.12720343936314,3.6450351580046213e-07
128.98231287237792,-58.57947144603435,115.00154839169096,4.396702291658334e-07
129.98217576286146,-59.06449783284366,115.87589111843936,4.896872050751198e-07
130.982038653345,-59.54952755102421,116.75023199717434,5.136406761015442e-07
131.98190154382857,-60.03455953975147,117.62457161637109,5.117475329533623e-07
132.9817644343121,-60.51959273820086,118.49891056450475,4.848045691385674e-07
133.98162732479565,-61.004626122045615,119.37324940980336,4.334591368366879e-07
134.98149021527922,-61.48965970799515,120.24758814298336,3.578402002641049e-07
135.98135310576276,-61.97469467987549,121.12192610730638,2.5754133110123804e-07
136.9812159962463,-62.45973228332995,121.99626261174122,1.3193432173466193e-07
137.98107888672985,-62.944773764001866,122.87059696525667,-1.9136026438439356e-08
138.98094177721342,-63.4298200672597,123.74492864340148,-1.9471735102054522e-07
139.98080466769696,-63.91487025106467,124.6192581687791,-3.925115575666693e-07
140.9806675581805,-64.39992264181136,125.49358646983578,-6.089615365880607e-07
141.98053044866407,-64.88497556429171,126.36791447590659,-8.3974457570728e-07
142.9803933391476,-65.37002734905606,127.24224311313237,-1.0805490413355872e-06
143.98025622963115,-65.8550770497815,128.11657290649663,-1.3275852226086014e-06
144.9801191201147,-66.34012513898044,128.99090359387884,-1.5777234879727484e-06
145.97998201059826,-66.8251722542104,129.8652348215992,-1.8283033095793758e-06
146.9798449010818,-67.31021903302891,130.73956623597763,-2.0764945222833513e-06
147.97970779156535,-67.79526600487809,131.61389754331,-2.3187072184883895e-06
148.97957068204892,-68.28031231933686,132.48822921535103,-2.5504852924278643e-06
149.97943357253246,-68.76535617362413,133.36256225216368,-2.766792054302747e-06
150.979296463016,-69.25039574604618,134.2368976643025,-2.962852824434328e-06
151.97915935349957,-69.73542921493146,135.1112364623097,-3.1352948196008456e-06
152.9790222439831,-70.22045527115252,135.98557937239747,-3.282579123513329e-06
153.97888513446665,-70.70547444414505,136.85992610084918,-3.404626526106595e-06
154.9787480249502,-71.19048767544226,137.7342761253402,-3.5017125056543836e-06
155.97861091543376,-71.6754959065774,138.60862892354606,-3.571916945756338e-06
156.9784738059173,-72.16050005383818,139.48298398714493,-3.6096138583405845e-06
157.97833669640085,-72.6455002123334,140.35734126329933,-3.6063889392794875e-06
158.97819958688441,-73.13049549485078,141.23170124403637,-3.5537598134005496e-06
159.97806247736796,-73.61548495637963,142.10606445344231,-3.4489907846894932e-06
160.9779253678515,-74.10046765190921,142.98043141560345,-3.303323292082999e-06
161.97778825833504,-74.58544287627889,143.85480252159147,-3.1425292617303746e-06
162.9776511488186,-75.070411553816,144.72917725880657,-2.999863761625566e-06
163.97751403930215,-75.55537528670688,145.6035547387259,-2.90308432483934e-06
164.9773769297857,-76.04033567935892,146.47793407159475,-2.8460889398227108e-06
165.97723982026926,-76.52529433224524,147.3523143698395,-2.7684979870733643e-06
166.9771027107528,-77.01025220169237,148.22669510294887,-2.5666795568596435e-06
167.97696560123634,-77.49520889050883,149.10107649069155,-2.1283605957069046e-06
168.9768284917199,-77.9801638306648,149.9754588475354,-1.387472607357345e-06
169.97669138220346,-78.46511645413031,150.8498424879481,-4.0230319654869545e-07
170.976554272687,-78.9500662921958,151.72422767141975,5.997361108029724e-07
171.97641716317054,-79.43501426915776,152.59861388635682,1.228521698592316e-06
172.9762800536541,-79.91996233593552,153.47300005289003,9.77880324106498e-07
173.97614294413765,-80.4049124673458,154.34738507792164,-6.909231694466503e-07
174.9760058346212,-80.88986663820405,155.22176786835496,-4.24159532814788e-06
175.97586872510476,-81.37482593290298,156.09614782315867,-9.984196792092162e-06
176.9757316155883,-81.85978799567889,156.97052624240231,-1.804104815353478e-05
177.97559450607184,-82.34474964008251,157.84490488520885,-2.8348531925368688e-05
178.97545739655538,-82.82970767966471,158.71928551070127,-4.0695566838975866e-05
179.97532028703895,-83.31465907748904,159.59366979551172,-5.479014591004626e-05
180.9751831775225,-83.79960638800227,160.46805633132433,-7.030429303039313e-05
181.97504606800604,-84.28455930377169,161.34243977149004,-8.6904217843638e-05
182.9749089584896,-84.76952798202038,162.21681451299443,-0.00010426929780781468
183.97477184897315,-85.25452257997122,163.0911749528228,-0.00012209712141773897
184.9746347394567,-85.73954930489249,163.96551766633198,-0.00014010270666602777
185.97449762994023,-86.22458532629982,164.83985524298933,-0.00015802243502682084
186.9743605204238,-86.70959485926194,165.7142074165457,-0.0001756160818886389
187.97422341090734,-87.19454205902404,166.588593953744,-0.00019266599664606858
188.97408630139088,-87.67939129396909,167.4630345037982,-0.00020897375033698492
189.97394919187445,-88.16415407622034,168.33752271971395,-0.00022435792401885406
190.973812082358,-88.64894808030395,169.2119937139592,-0.00023865329434259795
191.97367497284154,-89.13390549809708,170.0863745937806,-0.0002517105552521495
192.9735378633251,-89.61915852147698,170.96059246642477,-0.0002633965657720202
193.97340075380865,-90.10481792411356,171.8345862491078,-0.00027359488072680154
194.9732636442922,-90.59066327751069,172.70847748345648,-0.0002822059622026471
195.97312653477573,-91.07621359543387,173.58253138226982,-0.0002891473570738192
196.9729894252593,-91.56098085772906,174.45701703684034,-0.0002943539653892667
197.97285231574284,-92.04447704424204,175.33220353846033,-0.0002977784303737316
198.97271520622638,-92.52634152526385,176.2082896054487,-0.0002993912777404733
199.97257809670995,-93.00676598023935,177.08516884974523,-0.00029918072924490027
200.9724409871935,-93.48609173429007,177.96265221609082,-0.0002971521953579813
201.97230387767704,-93.96466011521056,178.84055064774978,-0.00029332711417415013
202.97216676816058,-94.44281040172133,179.71867623156348,-0.00028774176248268576
203.97202965864415,-94.92077194895123,180.5969024021254,-0.0002804470602070315
204.9718925491277,-95.39861082336199,181.4751937245364,-0.0002715093393913663
205.97175543961123,-95.87637984256858,182.35352215800597,-0.00026101235948392676
206.9716183300948,-96.354131824186,183.2318596617437,-0.00024906153538892196
207.97148122057834,-96.83191512214019,184.11018056423072,-0.00023578621519147313
208.97134411106188,-97.30973774423971,184.9884806091763,-0.00022133839050211205
209.97120700154545,-97.7875862729058,185.8667669126244,-0.00020588840775058052
210.971069892029,-98.26544709309883,186.7450466954287,-0.00018961429060961288
211.97093278251253,-98.74330659602123,187.62332717514016,-0.00017268778445683183
212.97079567299608,-99.22115499343553,188.50161354768352,-0.00015527208942274544
213.97065856347965,-99.69899280584538,189.37990555417636,-0.00013753155180849314
214.9705214539632,-100.17682227507441,190.25820202491022,-0.00011965376314284132
215.97038434444673,-100.6546456429462,191.13650179017677,-0.00010190091162389078
216.9702472349303,-101.13246506958066,192.01480372316377,-8.464711262818044e-05
217.97011012541384,-101.61028105886419,192.8931075666148,-6.836852350479785e-05
218.96997301589738,-102.08809257358901,193.77141387237975,-5.359317963205752e-05
219.96983590638092,-102.5658985179087,194.64972322309433,-4.080772139576665e-05
220.9696987968645,-103.04369779597707,195.52803620139463,-3.0319252301906173e-05
221.96956168734803,-103.52148932299166,196.40635338617136,-2.2154692212640613e-05
222.96942457783157,-103.9992720700094,197.28467533737236,-1.6026341671308276e-05
223.96928746831514,-104.4770450257067,198.1630026089705,-1.1358486524176839e-05
224.9691503587987,-104.95480717876657,199.0413357549363,-7.376674194599852e-06
225.96901324928223,-105.43255753579153,199.91967531945826,-3.2553286615615478e-06
226.9688761397658,-105.91029632146349,200.79802118179754,1.7498595375692373e-06
227.96873903024934,-106.38802573559241,201.6763721430279,8.209310657863385e-06
228.96860192073288,-106.86574815849674,202.55472690568712,1.6465041828418187e-05
229.96846481121642,-107.34346597049488,203.43308417231276,2.6626414534646036e-05
230.9683277017,-107.82118106942744,204.31144290842803,3.862105163642032e-05
231.96819059218353,-108.29889055783602,205.18980469334213,5.223881080107871e-05
232.96805348266707,-108.77658879155777,206.06817260351784,6.717751406819112e-05
233.96791637315064,-109.2542700939899,206.9465497331,8.309135442692945e-05
234.96777926363418,-109.73192879414783,207.8249391731717,9.963159974700578e-05
235.96764215411773,-110.20956568833482,208.70334049038956,0.0001164723728006333
236.96750504460127,-110.6872004914867,209.58174294147256,0.00013332930654137918
237.96736793508484,-111.16485635964126,210.4601339078696,0.0001499656817575545
238.96723082556838,-111.64255644883636,211.3385007710298,0.00016618331043786745
239.96709371605192,-112.1203217482261,212.21683209333585,0.0001818043109992727
240.9669566065355,-112.59812335537617,213.09514362768016,0.00019666217775274932
241.96681949701903,-113.07588244665305,213.97347833360163,0.0002105981655156854
242.96668238750257,-113.5535180256175,214.8518803548007,0.00022346134502477806
243.9665452779861,-114.03094909583044,215.73039383497783,0.00023511256261184968
244.96640816846968,-114.50813959518072,216.6090384272251,0.0002454285345983722
245.96627105895323,-114.98530084751378,217.4876989515831,0.0002543034422164247
246.96613394943677,-115.4627288574522,218.36621407443153,0.0002616495330692113
247.96599683992034,-115.94071970405031,219.24442242158247,0.0002673967141085371
248.96585973040388,-116.4195678381597,220.12216349989183,0.0002714914635425465
249.96572262088742,-116.89944124183756,220.9993452503033,0.0002738962700060126
250.965585511371,-117.38029324391776,221.87599176571356,0.00027458949416008524
251.96544840185453,-117.86205634560272,222.75213840915086,0.00027356551773944726
252.96531129233807,-118.34466304809482,223.62782054364374,0.0002708350942619219
253.9651741828216,-118.82803734659285,224.50307836403474,0.00026642526589986374
254.96503707330518,-119.31201967461023,225.3779995321771,0.00026037885902120136
255.96489996378872,-119.79640303749572,226.25269865137608,0.00025275381818567734
256.9647628542723,-120.28097989624985,227.1272906341529,0.0002436219337862353
257.96462574475584,-120.76554278424442,228.00189035295728,0.00023306867458801388
258.9644886352394,-121.24994509153028,228.87657898441987,0.00022119467105589068
259.9643515257229,-121.73421164403051,229.75134278260515,0.0002081178755021552
260.96421441620646,-122.2183972371186,230.62615140775114,0.00019397662053525139
261.96407730669,-122.70255666616801,231.50097452009572,0.00017893400523613336
262.9639401971736,-123.1867431511938,232.37578265213455,0.0001631756300998989
263.96380308765714,-123.67097584982182,233.25056519631516,0.00014690284132998793
264.9636659781407,-124.15524102137333,234.12532976049704,0.00013032418993394145
265.9635288686242,-124.63952358271625,235.0000846958403,0.00011363951562309605
266.96339175910776,-125.12380845071866,235.87483835350523,9.703094067089481e-05
267.9632546495913,-125.60808288482112,236.7495977877178,8.067947051004807e-05
268.96311754007485,-126.09234649595354,237.6243632144667,6.479417346192807e-05
269.96298043055845,-126.57660295118369,238.49913260411438,4.9645429663060396e-05
270.962843321042,-127.06085591998375,239.37390392569114,3.5592513487750733e-05
271.96270621152553,-127.5451090437464,240.24867516375696,2.309388048358897e-05
272.96256910200907,-128.02936384994675,241.1234454719297,1.2705149172183155e-05
273.9624319924926,-128.51361831555576,241.99821596735978,5.0689004713979145e-06
274.96229488297615,-128.9978700777009,242.87298795514118,9.107551072104368e-07
275.9621577734597,-129.48211677350952,243.74776274036788,1.0404668496660582e-06
276.9620206639433,-129.96635631808422,244.62254147506025,6.301589090279866e-06
277.96188355442683,-130.4505895119464,245.49732372231458,1.7490574175138963e-05
278.9617464449104,-130.9348188650348,246.37210810389664,3.52496310865897e-05
279.9616093353939,-131.41904690966197,247.24689322925104,5.992807332737874e-05
280.96147222587746,-131.90327617622486,248.12167770887592,9.147379161310446e-05
281.961335116361,-132.38750613654346,248.9964618347146,0.00012939836570894354
282.96119800684454,-132.8717269989193,249.87125099130756,0.00017282045126088295
283.96106089732814,-133.35592722457656,250.74605152364683,0.00022057680783694528
284.9609237878117,-133.84009527473924,251.62086977672465,0.00027139443348850377
285.9607866782952,-134.3242206189739,252.4957115412401,0.0003240628845619606
286.96064956877876,-134.80831721910508,253.37056914432569,0.0003775262670872435
287.9605124592623,-135.29242427420232,254.24542104002205,0.0004309215178473307
288.96037534974585,-135.77658214071704,255.1202450461491,0.0004835844475567958
289.9602382402294,-136.26083117510052,255.99501898052665,0.0005350073224619745
290.960101130713,-136.74518977964917,256.86973272812514,0.0005847534445405391
291.9599640211965,-137.22955147978047,257.7444448127717,0.0006323566645080809
292.95982691168007,-137.71376570853582,258.6192379937666,0.0006771999265250485
293.9596898021636,-138.1976818486955,259.4941950580366,0.0007183377712965166
294.95955269264715,-138.6811518764461,260.36939736700407,0.0007543997581332638
295.9594155831307,-139.16426810897528,261.2447941750907,0.0007836434677267666
296.9592784736143,-139.64755457639893,262.12009743929593,0.0008041282368204825
297.95914136409783,-140.13158034291612,262.9949943629665,0.0008139938742617206
298.9590042545814,-140.61691447272602,263.8691721494491,0.0008118313196543267
299.9588671450649,-141.1041167826004,264.74232159777495,0.0007969487430938688
300.95873003554846,-141.59365165734923,265.6141706138582,0.0007694522894258404
301.958592926032,-142.0859271979312,266.48446898850636,0.0007301757876417321
302.95845581651554,-142.58135077846057,267.35296679514624,0.000680459100562898
303.95831870699914,-143.08032875328917,268.21941470823094,0.0006218115354279279
304.9581815974827,-143.58288048961532,269.08379148415753,0.0005556661976793794
305.9580444879662,-144.0880574615678,269.9466463347771,0.00048326134095613823
306.95790737844976,-144.59476229101188,270.80861620227853,0.0004056122045872109
307.9577702689333,-145.10189759981307,271.6703380288509,0.00032358414940688435
308.95763315941684,-145.60841289101526,272.53242148060735,0.00023802299070251878
309.9574960499004,-146.11399355425283,273.39504807533496,0.00014981524381638695
310.957358940384,-146.61890959495668,274.25805919379707,5.9909459586716494e-05
311.9572218308675,-147.1234471424581,275.12128683566294,-3.069109191459187e-05
312.95708472135107,-147.6278923260887,275.98456300060184,-0.00012096868430937362
313.9569476118346,-148.13248739241962,276.8477466024577,-0.00020992707671781737
314.95681050231815,-148.63728708982734,277.7108115514657,-0.0002965998915809398
315.9566733928017,-149.1422960991619,278.5737624652765,-0.0003800434488572199
316.95653628328523,-149.64751910077536,279.4366039618458,-0.00045930413520426993
317.95639917376883,-150.15295056351383,280.299346335978,-0.0005333668547475596
318.95626206425237,-150.65806958129897,281.162286393142,-0.0006011371736422194
319.9561249547359,-151.16160785178747,282.026136436322,-0.0006614604771004483
320.95598784521945,-151.66223843765127,282.89164136525415,-0.0007131729811546265
321.955850735703,-152.15863440156213,283.75954607967435,-0.0007551843329325425
322.95571362618654,-152.64963446526588,284.63050213990414,-0.00078657699992019
323.9555765166701,-153.135816894511,285.5041809726998,-0.0008066966130058238
324.9554394071537,-153.61879970241768,286.37966816663413,-0.0008152263073186177
325.9553022976372,-154.1002148737297,287.2560414380694,-0.0008122553739412472
326.95516518812076,-154.581694361753,288.132378521133,-0.0007983388736619166
327.9550280786043,-155.06447476859995,289.007980564509,-0.0007744786587378118
328.95489096908784,-155.54841029822364,289.88292991566266,-0.0007420536006190893
329.9547538595714,-156.03305318220362,290.7574795678672,-0.0007026974011987638
330.9546167500549,-156.5179556521197,291.63188251439607,-0.0006581088553318495
331.9544796405385,-157.00267801565607,292.5063871856524,-0.000609857390851053
332.95434253102206,-157.48703141695566,293.38110029345125,-0.0005592464179703696
333.9542054215056,-157.97112041169407,294.25596277678454,-0.0005072452075232591
334.95406831198915,-158.45506621232636,295.1309061638295,-0.0004545043633744706
335.9539312024727,-158.9389900313076,296.00586198276375,-0.00040147072689636354
336.95379409295623,-159.42299806943723,296.8807702405762,-0.00034855226700972674
337.9536569834398,-159.90709725199596,297.7556270165798,-0.0002962356546237159
338.95351987392337,-160.391254197351,298.6304511560452,-0.0002451651443622862
339.9533827644069,-160.87543540804307,299.50526156966373,-0.00019619272713220176
340.95324565489045,-161.3596074755621,300.38007711794256,-0.00015036759156473027
341.953108545374,-161.84375023436834,301.25490918980324,-0.00010885971893591069
342.95297143585753,-162.32787069409716,302.1297538421354,-7.285104086101699e-05
343.9528343263411,-162.81197919982336,303.0046052499988,-4.337878492622821e-05
344.9526972168247,-163.29608609662165,303.87945758845314,-2.1083202841266554e-05
345.9525601073082,-163.78020113493724,304.75430536678516,-5.997602153206001e-06
346.95242299779176,-164.26432599479617,305.62914763046746,2.529036902880919e-06
347.9522858882753,-164.74845654113756,306.5039866934922,5.776101049945049e-06
348.95214877875884,-165.23258851058154,307.37882494197646,5.445979558484611e-06
349.9520116692424,-165.71671763975706,308.25366476203226,3.2936017134791266e-06
350.9518745597259,-166.20084081349967,309.12850789835437,7.827209929959789e-07
351.9517374502095,-166.6849592407064,310.0033536801074,-1.1255769508015065e-06
352.95160034069306,-167.16907514798697,310.87820086793585,-2.051383971960612e-06
353.9514632311766,-167.65319076195107,311.7530482224843,-2.104318448287956e-06
354.95132612166014,-168.13730825532946,312.62789453432174,-1.6278098131100497e-06
355.9511890121437,-168.62142788223866,313.5027396596103,-9.773519431301786e-07
356.9510519026272,-169.10554750170192,314.3775847847406,-3.862868766855542e-07
357.95091479311077,-169.58966482209553,315.25243117977226,9.606226750986635e-08
358.95077768359437,-170.0737775517959,316.12728011476526,5.638682333514129e-07
359.9506405740779,-170.5578838188714,317.002132627308,1.1413263487712293e-06
360.95050346456145,-171.04198475374562,317.87698809196155,1.9221832713521683e-06
361.950366355045,-171.52608279455933,318.75184515893096,2.940236702389002e-06
362.95022924552853,-172.010180384851,319.6267024754321,4.166461818381783e-06
363.9500921360121,-172.4942799613908,320.5015586924277,5.538297995562089e-06
364.9499550264956,-172.97838261703657,321.37641320488285,6.991786330417281e-06
365.9498179169792,-173.46248648968904,322.25126704365493,8.476219831007267e-06
366.94968080746276,-173.94658932407822,323.1261214572643,9.960797873222728e-06
367.9495436979463,-174.43068886493398,324.0009776942313,1.1431319190028893e-05
368.94940658842984,-174.9147831356156,324.87583684881787,1.2878923973067644e-05
369.9492694789134,-175.39887432442177,325.7506977094416,1.4293452040228254e-05
370.9491323693969,-175.88296782369173,326.6255572906594,1.566058355393554e-05
371.94899525988046,-176.36706910806058,327.50041256146636,1.6961540118976104e-05
372.94885815036406,-176.85118365216343,328.37526049085807,1.817590130776562e-05
373.9487210408476,-177.33531412280016,329.2500996027596,1.9285113692898496e-05
374.94858393133114,-177.81945179557917,330.12493472933795,2.0274034743611684e-05
375.9484468218147,-178.30358505778148,330.99977230226614,2.1131466547825192e-05
376.9483097122982,-178.78770229668743,331.8746187532162,2.184952144303329e-05
377.94817260278177,-179.2717924678864,332.7494801991103,2.2422021186465617e-05
378.94803549326537,-179.75586792841045,333.62434979626534,2.2843428892235276e-05
379.9478983837489,-180.2399722139825,334.4992034330592,2.310850792503479e-05
380.94776127423245,-180.72415102433985,335.37401579935715,2.321245951372073e-05
381.947624164716,-181.2084500592198,336.248761585024,2.3151680448198163e-05
382.94748705519953,-181.6929074722109,337.1234196591301,2.2924819521518582e-05
